iter	Logloss
0	0.685703374
1	0.6780453431
2	0.6713443649
3	0.6645311372
4	0.6579127538
5	0.651916843
6	0.6468013856
7	0.6415649435
8	0.6365984686
9	0.6315256683
10	0.6272285629
11	0.6233704805
12	0.6199351212
13	0.6162526668
14	0.6122694421
15	0.6091239526
16	0.6061485657
17	0.602406001
18	0.5994185868
19	0.5960738173
20	0.592837201
21	0.5899527525
22	0.5870251424
23	0.5840752535
24	0.5811031825
25	0.5784412367
26	0.5760268368
27	0.5737950361
28	0.5714820321
29	0.5692373983
30	0.567650576
31	0.5656834294
32	0.5635773973
33	0.5619125
34	0.5601204476
35	0.558451645
36	0.5573505307
37	0.5558937816
38	0.5546479765
39	0.553853362
40	0.5525432769
41	0.5511189823
42	0.5498755016
43	0.5484753988
44	0.5473542958
45	0.5462286406
46	0.5451998156
47	0.54432651
48	0.543458023
49	0.5427372579
50	0.5418683068
51	0.5408581153
52	0.5402105984
53	0.5392972354
54	0.5385412972
55	0.5377259391
56	0.5370548952
57	0.5363563609
58	0.5357898298
59	0.5350902234
60	0.5344907647
61	0.5339312692
62	0.5333156237
63	0.5326894052
64	0.5321614249
65	0.5315585612
66	0.531081668
67	0.5306572424
68	0.5302856667
69	0.5299511154
70	0.5294573484
71	0.5290867123
72	0.5286415377
73	0.5282488786
74	0.5279316789
75	0.5274088172
76	0.527135887
77	0.5267958023
78	0.5264780443
79	0.5261708609
80	0.5258404245
81	0.5255768976
82	0.5253319308
83	0.5251674439
84	0.5248078284
85	0.5244712772
86	0.5241308117
87	0.5237691336
88	0.523426801
89	0.5231503781
90	0.522918273
91	0.5225723564
92	0.5222715132
93	0.5220099122
94	0.5217412761
95	0.5214295268
96	0.5212148161
97	0.5209836326
98	0.5207719843
99	0.5205752138
100	0.5203398651
101	0.5201769857
102	0.5199582001
103	0.5198156951
104	0.5196259596
105	0.5193220169
106	0.5191011949
107	0.51885198
108	0.5187065983
109	0.5185168298
110	0.5184031433
111	0.5182634667
112	0.518116328
113	0.5179061804
114	0.5178022645
115	0.5176023432
116	0.5174802999
117	0.5174054484
118	0.5173408303
119	0.5172105434
120	0.5170066777
121	0.5168700285
122	0.5166985064
123	0.5165275591
124	0.516443041
125	0.5163487723
126	0.5162321451
127	0.5161551621
128	0.5160122373
129	0.5158759418
130	0.5158502308
131	0.5157626416
132	0.5156344724
133	0.51554706
134	0.5154340948
135	0.5153178446
136	0.5151895412
137	0.5151317005
138	0.5150315367
139	0.5149513343
140	0.514874117
141	0.5147936026
142	0.5146974176
143	0.5145605245
144	0.5144752326
145	0.5143648117
146	0.5143386181
147	0.5142746138
148	0.5141888245
149	0.5140928297
150	0.5140484105
151	0.5139601513
152	0.5138508364
153	0.5137517113
154	0.5136998657
155	0.5136159089
156	0.5135562209
157	0.5134557986
158	0.5133328174
159	0.5132608468
160	0.5132100448
161	0.5131499096
162	0.5130631023
163	0.5130131017
164	0.5129480084
165	0.5128852726
166	0.5127997906
167	0.5127545514
168	0.5126732992
169	0.5126082374
170	0.5125778092
171	0.512524986
172	0.5124398165
173	0.5123704369
174	0.5123219141
175	0.5122623883
176	0.5122190422
177	0.5121487838
178	0.5120943993
179	0.5120512868
180	0.5120103868
181	0.5119574302
182	0.5119329572
183	0.5118757671
184	0.511804104
185	0.5117565869
186	0.5117394535
187	0.5116858765
188	0.5116550854
189	0.5116056714
190	0.5115449181
191	0.5114873025
192	0.5114358486
193	0.5113646244
194	0.5113276388
195	0.5112645415
196	0.5112192059
197	0.5111685532
198	0.5111656704
199	0.5110981562
200	0.5110703732
201	0.5110356823
202	0.5109308047
203	0.5108545459
204	0.5108286962
205	0.5108027465
206	0.5107731016
207	0.5107026063
208	0.5106737399
209	0.5106306085
210	0.510577742
211	0.5105361891
212	0.5105134251
213	0.5104918811
214	0.510450563
215	0.5104055532
216	0.5103762684
217	0.5103345484
218	0.510331086
219	0.5102853327
220	0.5102338139
221	0.5101899741
222	0.5101867698
223	0.5101671926
224	0.5101152499
225	0.5100957433
226	0.5100736934
227	0.5100478602
228	0.5100202743
229	0.5099881463
230	0.5099284251
231	0.5099023985
232	0.5098593532
233	0.5098216558
234	0.5097917056
235	0.5097341854
236	0.5097275806
237	0.5096850445
238	0.5096650627
239	0.5096385348
240	0.5096075609
241	0.5096075607
242	0.5095858748
243	0.5095555851
244	0.509527066
245	0.5094644521
246	0.5094545322
247	0.509431095
248	0.5094033123
249	0.5093761824
250	0.5093211526
251	0.5093158989
252	0.509315424
253	0.5092550824
254	0.5092550757
255	0.5092029338
256	0.5091673472
257	0.5091279992
258	0.509121412
259	0.5090752533
260	0.5090117199
261	0.5089849834
262	0.508949179
263	0.5089223785
264	0.5088919716
265	0.5088442648
266	0.5088102488
267	0.5087843083
268	0.5087757317
269	0.5087507997
270	0.5087324597
271	0.5087278977
272	0.5086772738
273	0.5086456467
274	0.5086432574
275	0.5086307264
276	0.5086090807
277	0.5085767152
278	0.5085590295
279	0.5085259657
280	0.5085182423
281	0.5084984452
282	0.5084670282
283	0.5084026777
284	0.5083876933
285	0.5083611376
286	0.5083396791
287	0.5083010817
288	0.5083010816
289	0.5082669068
290	0.5082462973
291	0.5082245354
292	0.5082017527
293	0.5081927739
294	0.5081764526
295	0.5081572741
296	0.5081337803
297	0.5081130858
298	0.5081003848
299	0.5080748618
300	0.5080372075
301	0.507989142
302	0.507980841
303	0.507964807
304	0.507948233
305	0.5079164517
306	0.5078901036
307	0.5078682945
308	0.5078646305
309	0.5078422743
310	0.5078311606
311	0.5078311602
312	0.5078086845
313	0.5077718541
314	0.5077499712
315	0.5077265351
316	0.5077108885
317	0.5076634143
318	0.5076365073
319	0.507618937
320	0.5076057492
321	0.5075475839
322	0.507531055
323	0.5075149496
324	0.50749732
325	0.5074819112
326	0.5074541711
327	0.507420978
328	0.5074177408
329	0.5074177407
330	0.5073994982
331	0.5073827654
332	0.5073621349
333	0.5073475215
334	0.5073376972
335	0.5073221421
336	0.5072983997
337	0.5072860986
338	0.5072651963
339	0.5072562087
340	0.5072562084
341	0.5072461558
342	0.5072405829
343	0.5072179943
344	0.5072048824
345	0.5071907876
346	0.5071775999
347	0.50715562
348	0.5071293933
349	0.5071076207
350	0.5070686822
351	0.5070610454
352	0.5070301916
353	0.507010749
354	0.5070022623
355	0.5069774469
356	0.5069774466
357	0.5069634935
358	0.5069398762
359	0.5069300529
360	0.5069202965
361	0.5069110144
362	0.5068955087
363	0.5068912087
364	0.5068750648
365	0.5068665006
366	0.5068462689
367	0.5068310196
368	0.5068176026
369	0.506806221
370	0.506806211
371	0.5067820785
372	0.5067758968
373	0.5067639227
374	0.5067429665
375	0.5067301872
376	0.5067213058
377	0.5067108304
378	0.5066945688
379	0.5066749017
380	0.5066623771
381	0.5066537045
382	0.5066443788
383	0.5066235215
384	0.5065989621
385	0.5065692373
386	0.506557174
387	0.5065458447
388	0.5065370036
389	0.5065351967
390	0.5065142319
391	0.5065005011
392	0.506471482
393	0.5064520984
394	0.5064520984
395	0.5064490078
396	0.5064348395
397	0.5064214855
398	0.5064018497
399	0.5063914253
400	0.5063740771
401	0.5063586646
402	0.506332946
403	0.506323752
404	0.5063149553
405	0.5063013201
406	0.5062943813
407	0.5062860505
408	0.5062782795
409	0.5062671726
410	0.5062621978
411	0.506257411
412	0.5062255898
413	0.5062234194
414	0.5061809263
415	0.5061574383
416	0.5061170858
417	0.5061055314
418	0.5060944051
419	0.5060703546
420	0.5060512865
421	0.5060452473
422	0.5060402074
423	0.5060299857
424	0.5060212306
425	0.5060212301
426	0.5059915
427	0.5059873592
428	0.5059465214
429	0.5059327995
430	0.5059087643
431	0.5058947376
432	0.5058821642
433	0.5058527394
434	0.5058423243
435	0.5058337758
436	0.505818958
437	0.5057981
438	0.5057622705
439	0.5057343149
440	0.5057337776
441	0.5057226727
442	0.5057120522
443	0.5057042746
444	0.5056829898
445	0.5056721572
446	0.5056595721
447	0.5056513424
448	0.5056356405
449	0.5056014778
450	0.5056014777
451	0.5055914334
452	0.5055694801
453	0.5055523933
454	0.505548192
455	0.505538524
456	0.5055250933
457	0.505496077
458	0.5054892457
459	0.5054892453
460	0.5054892449
461	0.5054621469
462	0.5054512595
463	0.5054338399
464	0.5053857362
465	0.5053748925
466	0.5053714817
467	0.5053227632
468	0.505309205
469	0.5052794511
470	0.5052399828
471	0.5052115456
472	0.5051891803
473	0.5051779865
474	0.5051562743
475	0.5051330099
476	0.5051316367
477	0.5051114163
478	0.5051008555
479	0.5050988686
480	0.5050636895
481	0.5050522712
482	0.5050390799
483	0.5050236392
484	0.5050154727
485	0.5050039858
486	0.5049866074
487	0.5049458402
488	0.5049226277
489	0.5049011706
490	0.5048785813
491	0.5048445683
492	0.5048275699
493	0.5048173111
494	0.5048006438
495	0.5047886709
496	0.5047602615
497	0.5047436422
498	0.5047337157
499	0.5046792481
500	0.5046778334
501	0.5046331102
502	0.5045994645
503	0.5045909437
504	0.5045904287
505	0.5045682539
506	0.5045280767
507	0.5045237833
508	0.5045150737
509	0.5044870217
510	0.5044732347
511	0.5044398142
512	0.5044167139
513	0.5043869852
514	0.5043563501
515	0.5043264303
516	0.5043031551
517	0.504264304
518	0.5042315001
519	0.5042204029
520	0.5041921233
521	0.5041692635
522	0.5041530311
523	0.5041272539
524	0.5041056032
525	0.5040931347
526	0.504049139
527	0.5040291212
528	0.504015265
529	0.5040002195
530	0.5039928054
531	0.5039649704
532	0.503947722
533	0.5039222196
534	0.5039045594
535	0.5038905099
536	0.5038421024
537	0.503810793
538	0.5037856779
539	0.5037603698
540	0.503731334
541	0.5036941895
542	0.5036632834
543	0.5036320262
544	0.5035992416
545	0.5035531462
546	0.5035030519
547	0.5034995832
548	0.5034820703
549	0.503450751
550	0.5034061348
551	0.5033883451
552	0.5033592024
553	0.5033525538
554	0.503340177
555	0.5033236549
556	0.5032719518
557	0.5032419044
558	0.503210702
559	0.5031830115
560	0.5031406588
561	0.5031052491
562	0.5030655171
563	0.5030274777
564	0.5029990067
565	0.5029644622
566	0.5029334845
567	0.5029016726
568	0.502882553
569	0.502869859
570	0.5028412282
571	0.5028230176
572	0.5027908766
573	0.5027465337
574	0.5027344287
575	0.5026977751
576	0.5026820774
577	0.5026537203
578	0.5026225281
579	0.5025924351
580	0.5025471717
581	0.5025017551
582	0.5024628697
583	0.5024249034
584	0.5024001257
585	0.5023753585
586	0.5023309998
587	0.5022954955
588	0.5022675604
589	0.5022491377
590	0.502230444
591	0.5021987246
592	0.5021601746
593	0.5021333588
594	0.5020918135
595	0.5020624857
596	0.5020304762
597	0.5020140048
598	0.5019790034
599	0.501947549
600	0.5019213552
601	0.5018905037
602	0.5018668135
603	0.5018301384
604	0.5017940455
605	0.5017645601
606	0.5017332141
607	0.5016936506
608	0.5016616308
609	0.501639411
610	0.5016123423
611	0.5015636893
612	0.5015321171
613	0.5014966439
614	0.5014695182
615	0.5014346836
616	0.5014151478
617	0.5013781465
618	0.5013440772
619	0.5013084221
620	0.5012790547
621	0.5012606835
622	0.5012349119
623	0.5012043146
624	0.5011720058
625	0.5011392195
626	0.5010986585
627	0.5010667842
628	0.5010432367
629	0.5010168443
630	0.5009929644
631	0.5009600224
632	0.5009357607
633	0.5009111944
634	0.5008816778
635	0.5008647758
636	0.5008337247
637	0.5008044718
638	0.5007734154
639	0.5007393275
640	0.5007259717
641	0.5006921338
642	0.5006708376
643	0.5006476733
644	0.500619316
645	0.5005941188
646	0.5005770998
647	0.5005458198
648	0.5005198254
649	0.500488338
650	0.5004654708
651	0.5004350779
652	0.5004026282
653	0.5003694237
654	0.5003416475
655	0.5003009195
656	0.5002689028
657	0.5002452025
658	0.5002290527
659	0.5001952031
660	0.5001758042
661	0.5001548474
662	0.5001208756
663	0.500099264
664	0.5000763263
665	0.5000541764
666	0.5000224837
667	0.4999992244
668	0.4999828212
669	0.499957454
670	0.4999381884
671	0.4999144927
672	0.4998932669
673	0.4998712627
674	0.4998570962
675	0.499830041
676	0.4998142596
677	0.4997878326
678	0.4997633176
679	0.4997405621
680	0.4997206797
681	0.4996953797
682	0.4996759806
683	0.4996496522
684	0.4996188163
685	0.4996060456
686	0.4995857709
687	0.4995565288
688	0.4995335352
689	0.4995064078
690	0.4994818569
691	0.4994584377
692	0.4994398025
693	0.4994185811
694	0.4993977152
695	0.4993814373
696	0.4993624026
697	0.4993453235
698	0.4993226694
699	0.4993050902
700	0.4992828257
701	0.4992620863
702	0.4992458542
703	0.4992265844
704	0.4992091058
705	0.499193397
706	0.4991782261
707	0.4991551499
708	0.4991493843
709	0.4991313278
710	0.4991030027
711	0.4990820333
712	0.4990697834
713	0.4990504588
714	0.4990400185
715	0.4990237863
716	0.4990030939
717	0.4989784033
718	0.4989564574
719	0.4989340143
720	0.4989164203
721	0.4988992454
722	0.4988918843
723	0.4988776754
724	0.4988472832
725	0.4988332701
726	0.498815472
727	0.4987941906
728	0.4987723529
729	0.4987538651
730	0.4987410167
731	0.4987256729
732	0.4987107729
733	0.4986800698
734	0.4986667745
735	0.4986454315
736	0.4986290737
737	0.4986123128
738	0.4985898861
739	0.4985662744
740	0.4985454645
741	0.4985220016
742	0.4985097886
743	0.498498182
744	0.4984830713
745	0.4984694879
746	0.4984518939
747	0.4984364759
748	0.4984227897
749	0.4983999508
750	0.4983858116
751	0.4983681859
752	0.4983486838
753	0.4983367406
754	0.4983198881
755	0.4982984201
756	0.4982884894
757	0.4982661817
758	0.4982542477
759	0.4982488604
760	0.498227074
761	0.498209098
762	0.498194816
763	0.498175983
764	0.4981587354
765	0.4981309968
766	0.4981066217
767	0.4980931634
768	0.4980751505
769	0.4980536352
770	0.4980260246
771	0.4980044947
772	0.4979896538
773	0.497972277
774	0.4979438429
775	0.4979271986
776	0.4979155529
777	0.4978969549
778	0.4978733502
779	0.4978572472
780	0.4978421262
781	0.4978230677
782	0.4978145197
783	0.4978018911
784	0.4977821944
785	0.4977646677
786	0.4977529998
787	0.4977375722
788	0.4977249829
789	0.4977103274
790	0.4976932704
791	0.4976832827
792	0.4976670301
793	0.4976482709
794	0.497637226
795	0.497613965
796	0.4976031978
797	0.4975849378
798	0.4975749262
799	0.4975631275
800	0.4975424125
801	0.4975319901
802	0.4975243234
803	0.497502624
804	0.4974785523
805	0.4974553757
806	0.4974328174
807	0.4974212907
808	0.497408037
809	0.4973945645
810	0.4973827939
811	0.497369091
812	0.4973549545
813	0.4973313538
814	0.4973061383
815	0.4972804607
816	0.4972623721
817	0.497255389
818	0.4972464806
819	0.4972308833
820	0.497211767
821	0.4971921187
822	0.4971797886
823	0.4971600509
824	0.4971476272
825	0.4971267654
826	0.4971128163
827	0.4970970524
828	0.4970744241
829	0.4970550245
830	0.4970460652
831	0.4970281946
832	0.497009289
833	0.4969976513
834	0.4969777698
835	0.4969660668
836	0.4969490201
837	0.4969357086
838	0.4969248587
839	0.4969095249
840	0.4968939004
841	0.4968730779
842	0.4968579509
843	0.4968518245
844	0.4968373284
845	0.4968259667
846	0.496811942
847	0.4967939918
848	0.4967790765
849	0.4967633425
850	0.496747621
851	0.4967345518
852	0.4967153135
853	0.4966905883
854	0.4966668998
855	0.4966452087
856	0.4966263646
857	0.4966161138
858	0.4965985756
859	0.4965879877
860	0.496571742
861	0.4965525449
862	0.4965328291
863	0.4965200484
864	0.4964925763
865	0.4964750829
866	0.4964531478
867	0.4964431918
868	0.4964284632
869	0.496415753
870	0.4963938146
871	0.4963769071
872	0.4963601223
873	0.496353681
874	0.4963501666
875	0.4963391125
876	0.4963272169
877	0.4963125967
878	0.4962949328
879	0.4962780671
880	0.4962648611
881	0.4962463259
882	0.4962288087
883	0.4962192764
884	0.4962040444
885	0.4961970007
886	0.4961882707
887	0.4961747038
888	0.4961587425
889	0.4961476771
890	0.4961327277
891	0.4961172351
892	0.4961051431
893	0.4960944467
894	0.4960822286
895	0.4960752367
896	0.4960658108
897	0.4960513642
898	0.4960286823
899	0.4960163223
900	0.4960075323
901	0.495999734
902	0.4959895197
903	0.4959716368
904	0.4959569323
905	0.4959424033
906	0.4959333879
907	0.4959249122
908	0.4959081856
909	0.4958934949
910	0.4958743451
911	0.4958675566
912	0.4958600488
913	0.4958483434
914	0.4958395372
915	0.4958225362
916	0.4958060801
917	0.4957973954
918	0.4957930685
919	0.4957822359
920	0.4957759779
921	0.4957613295
922	0.495744951
923	0.4957299686
924	0.4957125796
925	0.4956961583
926	0.4956779132
927	0.4956705086
928	0.4956610039
929	0.4956403613
930	0.4956327198
931	0.4956172278
932	0.4956050137
933	0.4955938571
934	0.4955835249
935	0.4955757777
936	0.4955680933
937	0.4955605843
938	0.495538576
939	0.4955206701
940	0.4955058322
941	0.4954900713
942	0.4954832141
943	0.4954667544
944	0.4954548074
945	0.4954453665
946	0.4954252531
947	0.495410553
948	0.4953999421
949	0.4953828942
950	0.4953719094
951	0.4953617595
952	0.495346267
953	0.4953399482
954	0.4953252264
955	0.4953160785
956	0.4953011792
957	0.4952943965
958	0.495276483
959	0.49526465
960	0.4952556527
961	0.4952498044
962	0.4952394797
963	0.4952281301
964	0.4952151417
965	0.4951988418
966	0.4951904308
967	0.4951774208
968	0.4951705868
969	0.4951626616
970	0.4951549437
971	0.4951463555
972	0.495144977
973	0.4951294278
974	0.495118876
975	0.4951090548
976	0.4950933334
977	0.4950752962
978	0.4950636577
979	0.4950545424
980	0.4950474287
981	0.4950414556
982	0.4950286426
983	0.4950165398
984	0.4950013438
985	0.4949925235
986	0.494984683
987	0.4949732896
988	0.4949594347
989	0.4949465527
990	0.4949366424
991	0.4949247619
992	0.4949175955
993	0.4949051063
994	0.4948961195
995	0.4948892019
996	0.4948787795
997	0.4948645307
998	0.4948543432
999	0.4948341823
1000	0.494826823
1001	0.4948139165
1002	0.4948070864
1003	0.4948015297
1004	0.494800058
1005	0.4947912267
1006	0.4947785448
1007	0.4947700178
1008	0.4947595895
1009	0.4947453797
1010	0.4947383732
1011	0.4947294654
1012	0.494716749
1013	0.4946985937
1014	0.4946873169
1015	0.4946703326
1016	0.494660903
1017	0.4946543148
1018	0.4946461876
1019	0.4946317813
1020	0.4946185647
1021	0.4946071374
1022	0.4945985093
1023	0.4945882039
1024	0.4945829728
1025	0.4945745459
1026	0.494569453
1027	0.4945646487
1028	0.4945550329
1029	0.4945447419
1030	0.4945402477
1031	0.4945315352
1032	0.4945276585
1033	0.4945137554
1034	0.4945052148
1035	0.4945014276
1036	0.4945000907
1037	0.4944930511
1038	0.4944831533
1039	0.4944698637
1040	0.4944631021
1041	0.4944461864
1042	0.4944363943
1043	0.4944271682
1044	0.4944159845
1045	0.4944113448
1046	0.4943981513
1047	0.4943832155
1048	0.494380448
1049	0.4943759404
1050	0.4943679451
1051	0.4943597922
1052	0.4943544706
1053	0.4943374967
1054	0.494332704
1055	0.4943263401
1056	0.4943157689
1057	0.494306913
1058	0.4942989611
1059	0.4942905395
1060	0.4942789091
1061	0.4942600167
1062	0.4942528316
1063	0.494238854
1064	0.4942348695
1065	0.4942305071
1066	0.4942222476
1067	0.4942086334
1068	0.4941991323
1069	0.494188361
1070	0.494181032
1071	0.4941679541
1072	0.4941585736
1073	0.4941535959
1074	0.4941435364
1075	0.4941383021
1076	0.4941243732
1077	0.4941085573
1078	0.4941023987
1079	0.4940901513
1080	0.4940734232
1081	0.4940618316
1082	0.4940494891
1083	0.4940310008
1084	0.4940278342
1085	0.4940196915
1086	0.4940109976
1087	0.4940047827
1088	0.4939921331
1089	0.4939796205
1090	0.4939746877
1091	0.4939650698
1092	0.4939567377
1093	0.4939503545
1094	0.4939386895
1095	0.4939309507
1096	0.4939208361
1097	0.4939081782
1098	0.4938971514
1099	0.4938910789
1100	0.4938813409
1101	0.493866809
1102	0.4938579316
1103	0.4938486742
1104	0.4938440369
1105	0.4938338207
1106	0.4938230138
1107	0.4938140234
1108	0.4938090607
1109	0.4938049385
1110	0.4938020389
1111	0.4937936188
1112	0.4937895434
1113	0.4937786216
1114	0.4937598463
1115	0.4937536014
1116	0.4937423744
1117	0.493735513
1118	0.4937261176
1119	0.4937144318
1120	0.493705363
1121	0.4937012017
1122	0.4936935903
1123	0.493683318
1124	0.4936727954
1125	0.4936673512
1126	0.4936592239
1127	0.4936423559
1128	0.4936350516
1129	0.4936260295
1130	0.4936226753
1131	0.4936159563
1132	0.4936115583
1133	0.4936068893
1134	0.493599898
1135	0.4935943023
1136	0.493587261
1137	0.4935762121
1138	0.4935648406
1139	0.4935547662
1140	0.4935456176
