iter	Passed	Remaining
611	50327	443077
612	50405	442957
613	50473	442750
614	50550	442621
615	50652	442714
616	50730	442593
617	50820	442586
618	50915	442607
619	51028	442796
620	51099	442618
621	51190	442606
622	51275	442550
623	51328	442218
624	51412	442151
625	51502	442134
626	51585	442056
627	51683	442109
628	51761	441985
629	51846	441925
630	51935	441902
631	52008	441743
632	52083	441597
633	52163	441495
634	52246	441424
635	52328	441339
636	52413	441276
637	52479	441061
638	52564	440999
639	52630	440778
640	52725	440804
641	52797	440639
642	52875	440521
643	52971	440555
644	53060	440521
645	53155	440552
646	53236	440456
647	53323	440414
648	53444	440645
649	53527	440573
650	53611	440503
651	53695	440437
652	53768	440275
653	53842	440128
654	53921	440012
655	54020	440068
656	54125	440174
657	54230	440270
658	54320	440255
659	54385	440030
660	54476	440013
661	54536	439753
662	54622	439701
663	54727	439794
664	54808	439706
665	54886	439585
666	54965	439480
667	55043	439356
668	55126	439277
669	55197	439105
670	55292	439124
671	55389	439158
672	55471	439076
673	55550	438962
674	55626	438828
675	55720	438839
676	55809	438810
677	55900	438792
678	55978	438677
679	56060	438591
680	56141	438496
681	56237	438519
682	56333	438545
683	56436	438622
684	56529	438615
685	56628	438663
686	56729	438723
687	56820	438707
688	56911	438692
689	57021	438820
690	57091	438636
691	57182	438620
692	57276	438627
693	57368	438609
694	57458	438589
695	57556	438621
696	57639	438538
697	57721	438452
698	57855	438761
699	57974	438949
700	58139	439486
701	58277	439823
702	58365	439773
703	58429	439548
704	58566	439869
705	58705	440206
706	58814	440318
707	58938	440537
708	59104	441074
709	59221	441243
710	59334	441380
711	59451	441541
712	59571	441728
713	59708	442044
714	59828	442228
715	59958	442489
716	60128	443037
717	60254	443266
718	60343	443221
719	60439	443221
720	60528	443175
721	60617	443127
722	60727	443233
723	60842	443375
724	60933	443343
725	61043	443445
726	61119	443304
727	61243	443513
728	61350	443591
729	61454	443652
730	61561	443729
731	61655	443719
732	61757	443762
733	61837	443644
734	61925	443591
735	61995	443401
736	62074	443280
737	62142	443082
738	62241	443102
739	62319	442970
740	62437	443127
741	62541	443188
742	62630	443136
743	62731	443170
744	62827	443165
745	62895	442966
746	62983	442905
747	63057	442754
748	63142	442669
749	63211	442478
750	63290	442356
751	63383	442336
752	63487	442390
753	63581	442374
754	63702	442542
755	63808	442605
756	63903	442596
757	63988	442519
758	64049	442268
759	64113	442046
760	64181	441848
761	64241	441596
762	64335	441578
763	64409	441420
764	64470	441178
765	64541	441007
766	64607	440795
767	64687	440683
768	64788	440716
769	64879	440674
770	64950	440500
771	65030	440386
772	65111	440278
773	65188	440151
774	65279	440112
775	65384	440169
776	65501	440304
777	65590	440248
778	65674	440159
779	65762	440100
780	65840	439976
781	65907	439778
782	65963	439506
783	66059	439494
784	66155	439491
785	66257	439523
786	66335	439397
787	66418	439304
788	66482	439088
789	66566	439002
790	66638	438839
791	66728	438793
792	66810	438688
793	66902	438655
794	66982	438546
795	67059	438411
796	67125	438209
797	67203	438083
798	67279	437948
799	67350	437780
800	67421	437605
801	67492	437435
802	67570	437313
803	67659	437265
804	67727	437073
805	67816	437019
806	67894	436898
807	67963	436714
808	68032	436536
809	68096	436323
810	68182	436252
811	68276	436231
812	68352	436096
813	68428	435959
814	68515	435893
815	68601	435823
816	68696	435804
817	68780	435720
818	68870	435674
819	68949	435557
820	69021	435401
821	69090	435219
822	69164	435069
823	69235	434909
824	69324	434855
825	69406	434757
826	69475	434577
827	69563	434518
828	69644	434415
829	69731	434353
830	69815	434269
831	69886	434100
832	69980	434081
833	70046	433886
834	70115	433708
835	70193	433590
836	70287	433567
837	70357	433397
838	70423	433198
839	70491	433021
840	70569	432900
841	70648	432785
842	70726	432667
843	70810	432582
844	70874	432377
845	70962	432320
846	71057	432303
847	71140	432210
848	71213	432061
849	71289	431933
850	71401	432018
851	71498	432009
852	71580	431913
853	71710	432111
854	71824	432204
855	71911	432138
856	72012	432156
857	72081	431982
858	72157	431852
859	72263	431900
860	72333	431735
861	72418	431651
862	72502	431571
863	72583	431466
864	72664	431369
865	72736	431210
866	72822	431138
867	72906	431053
868	72997	431015
869	73071	430869
870	73151	430760
871	73238	430697
872	73314	430566
873	73391	430438
874	73452	430223
875	73536	430136
876	73618	430042
877	73692	429900
878	73783	429857
879	73859	429728
880	73943	429646
881	74025	429549
882	74103	429429
883	74176	429284
884	74264	429221
885	74345	429122
886	74432	429055
887	74489	428817
888	74559	428652
889	74648	428601
890	74735	428535
891	74806	428377
892	74882	428249
893	74924	427922
894	74988	427726
895	75070	427634
896	75131	427421
897	75215	427340
898	75285	427174
899	75355	427014
900	75420	426827
901	75510	426774
902	75570	426557
903	75652	426464
904	75722	426305
905	75788	426120
906	75873	426047
907	75958	425970
908	76019	425758
909	76091	425612
910	76160	425447
911	76229	425280
912	76304	425147
913	76373	424984
914	76447	424846
915	76526	424738
916	76594	424568
917	76664	424412
918	76729	424224
919	76792	424027
920	76874	423937
921	76942	423768
922	77018	423643
923	77087	423481
924	77154	423304
925	77220	423128
926	77284	422939
927	77353	422776
928	77422	422613
929	77502	422513
930	77580	422403
931	77656	422275
932	77735	422172
933	77801	421994
934	77869	421825
935	77958	421776
936	78035	421659
937	78101	421483
938	78153	421232
939	78218	421047
940	78292	420914
941	78356	420727
942	78436	420626
943	78506	420473
944	78573	420307
945	78661	420247
946	78747	420182
947	78808	419977
948	78865	419755
949	78936	419611
950	79016	419512
951	79087	419361
952	79155	419199
953	79234	419097
954	79311	418981
955	79386	418856
956	79460	418722
957	79522	418530
958	79612	418486
959	79679	418318
960	79734	418087
961	79821	418027
962	79909	417970
963	79993	417891
964	80077	417813
965	80152	417689
966	80227	417563
967	80306	417462
968	80368	417270
969	80444	417151
970	80533	417096
971	80621	417040
972	80696	416915
973	80812	417003
974	80886	416874
975	80956	416724
976	81026	416575
977	81096	416428
978	81181	416356
979	81250	416203
980	81335	416131
981	81401	415957
982	81475	415834
983	81553	415725
984	81629	415603
985	81694	415433
986	81791	415423
987	81879	415365
988	81944	415190
989	82000	414971
990	82098	414967
991	82168	414819
992	82248	414719
993	82324	414602
994	82397	414473
995	82468	414331
996	82530	414142
997	82578	413885
998	82643	413712
999	82726	413633
1000	82792	413465
1001	82860	413311
1002	82935	413187
1003	83025	413143
1004	83110	413070
1005	83198	413016
1006	83291	412981
1007	83359	412827
1008	83424	412659
1009	83497	412525
1010	83572	412404
1011	83644	412270
1012	83707	412091
1013	83791	412014
1014	83870	411914
1015	83940	411769
1016	84026	411703
1017	84091	411535
1018	84211	411634
1019	84289	411530
1020	84374	411461
1021	84472	411454
1022	84566	411426
1023	84655	411371
1024	84747	411337
1025	84831	411261
1026	84928	411246
1027	85026	411237
1028	85117	411192
1029	85177	411001
1030	85270	410967
1031	85344	410845
1032	85413	410697
1033	85476	410520
1034	85559	410436
1035	85625	410274
1036	85708	410194
1037	85776	410043
1038	85858	409954
1039	85935	409844
1040	86011	409731
1041	86086	409611
1042	86154	409460
1043	86227	409332
1044	86308	409243
1045	86376	409090
1046	86460	409016
1047	86533	408888
1048	86609	408773
1049	86681	408640
1050	86745	408470
1051	86812	408314
1052	86891	408216
1053	86956	408049
1054	87022	407894
1055	87095	407763
1056	87161	407607
1057	87233	407476
1058	87316	407396
1059	87375	407204
1060	87449	407078
1061	87542	407049
1062	87653	407097
1063	87724	406960
1064	87807	406880
1065	87862	406673
1066	87928	406515
1067	88027	406507
1068	88108	406421
1069	88191	406340
1070	88265	406218
1071	88336	406082
1072	88395	405892
1073	88471	405782
1074	88555	405706
1075	88628	405584
1076	88699	405447
1077	88769	405308
1078	88849	405214
1079	88932	405137
1080	89024	405098
1081	89101	404990
1082	89184	404913
1083	89252	404762
1084	89342	404718
1085	89415	404594
1086	89499	404518
1087	89571	404387
1088	89637	404235
1089	89711	404111
1090	89781	403976
1091	89852	403841
1092	89917	403682
1093	89982	403523
1094	90073	403480
1095	90135	403305
1096	90200	403146
1097	90275	403033
1098	90354	402937
1099	90415	402757
1100	90476	402583
1101	90542	402427
1102	90604	402258
1103	90685	402168
1104	90757	402044
1105	90827	401909
1106	90904	401804
1107	90985	401717
1108	91056	401583
1109	91136	401494
1110	91224	401436
1111	91303	401343
1112	91360	401150
1113	91439	401053
1114	91516	400948
1115	91599	400872
1116	91679	400778
1117	91760	400693
1118	91849	400640
1119	91926	400536
1120	92003	400431
1121	92083	400342
1122	92160	400238
1123	92227	400087
1124	92306	399995
1125	92369	399828
1126	92446	399725
1127	92518	399599
1128	92580	399432
1129	92648	399290
1130	92716	399147
1131	92792	399041
1132	92871	398946
1133	92948	398842
1134	93018	398709
1135	93081	398544
1136	93150	398410
1137	93223	398288
1138	93306	398211
1139	93368	398045
1140	93441	397924
1141	93514	397806
1142	93595	397719
1143	93684	397666
1144	93746	397502
1145	93811	397349
1146	93885	397231
1147	93963	397135
1148	94056	397100
1149	94136	397012
1150	94220	396936
1151	94291	396810
1152	94354	396650
1153	94429	396536
1154	94511	396459
1155	94584	396336
1156	94659	396229
1157	94751	396190
1158	94839	396132
1159	94932	396096
1160	95019	396037
1161	95114	396011
1162	95182	395871
1163	95260	395773
1164	95340	395682
1165	95405	395531
1166	95502	395510
1167	95596	395479
1168	95683	395422
1169	95753	395289
1170	95831	395193
1171	95905	395077
1172	95978	394960
1173	96046	394821
1174	96121	394713
1175	96207	394645
1176	96287	394556
1177	96344	394376
1178	96420	394270
1179	96492	394147
1180	96557	393996
1181	96618	393828
1182	96693	393722
1183	96761	393583
1184	96818	393401
1185	96890	393282
1186	96957	393140
1187	97024	392999
1188	97094	392870
1189	97163	392738
1190	97246	392661
1191	97315	392529
1192	97409	392494
1193	97492	392420
1194	97564	392298
1195	97640	392195
1196	97704	392042
1197	97778	391928
1198	97844	391787
1199	97914	391657
1200	97971	391476
1201	98034	391321
1202	98120	391260
1203	98204	391186
1204	98275	391064
1205	98354	390971
1206	98423	390840
1207	98505	390760
1208	98574	390629
1209	98641	390490
1210	98705	390337
1211	98774	390206
1212	98840	390066
1213	98915	389957
1214	98978	389805
1215	99041	389649
1216	99109	389515
1217	99178	389384
1218	99256	389290
1219	99328	389172
1220	99395	389033
1221	99465	388908
1222	99520	388723
1223	99596	388620
1224	99668	388501
1225	99744	388402
1226	99819	388295
1227	99882	388141
1228	99955	388027
1229	100042	387970
1230	100110	387838
1231	100179	387706
1232	100244	387564
1233	100330	387501
1234	100399	387370
1235	100465	387231
1236	100533	387099
1237	100590	386922
1238	100668	386832
1239	100743	386723
1240	100820	386625
1241	100909	386576
1242	100997	386521
1243	101076	386432
1244	101154	386335
1245	101227	386225
1246	101301	386116
1247	101383	386038
1248	101465	385959
1249	101558	385921
1250	101637	385833
1251	101716	385742
1252	101782	385603
1253	101857	385498
1254	101932	385392
1255	102014	385316
1256	102102	385260
1257	102181	385170
1258	102255	385063
1259	102326	384944
1260	102395	384816
1261	102473	384722
1262	102558	384654
1263	102647	384603
1264	102727	384516
1265	102803	384417
1266	102884	384336
1267	102953	384207
1268	103039	384145
1269	103116	384047
1270	103179	383897
1271	103251	383784
1272	103334	383708
1273	103395	383552
1274	103485	383504
1275	103585	383494
1276	103653	383362
1277	103734	383283
1278	103808	383175
1279	103867	383013
1280	103941	382902
1281	104002	382747
1282	104064	382595
1283	104139	382494
1284	104221	382415
1285	104298	382319
1286	104359	382163
1287	104434	382061
1288	104506	381946
1289	104590	381875
1290	104664	381770
1291	104749	381702
1292	104816	381571
1293	104904	381513
1294	104972	381386
1295	105046	381279
1296	105130	381210
1297	105211	381128
1298	105295	381057
1299	105387	381018
1300	105478	380970
1301	105542	380828
1302	105620	380734
1303	105683	380590
1304	105740	380423
1305	105808	380294
1306	105882	380187
1307	105947	380051
1308	106025	379958
1309	106100	379856
1310	106168	379729
1311	106238	379609
1312	106313	379504
1313	106383	379386
1314	106457	379278
1315	106527	379160
1316	106593	379027
1317	106674	378944
1318	106748	378840
1319	106827	378750
1320	106890	378607
1321	106963	378499
1322	107033	378379
1323	107107	378274
1324	107166	378115
1325	107235	377994
1326	107305	377874
1327	107384	377786
1328	107456	377674
1329	107539	377600
1330	107617	377511
1331	107702	377442
1332	107779	377348
1333	107871	377307
1334	107942	377191
1335	108010	377065
1336	108085	376964
1337	108153	376839
1338	108246	376800
1339	108332	376737
1340	108399	376609
1341	108463	376471
1342	108534	376356
1343	108621	376297
1344	108699	376206
1345	108767	376080
1346	108844	375987
1347	108918	375880
1348	109007	375828
1349	109087	375745
1350	109155	375620
1351	109233	375531
1352	109311	375440
1353	109385	375335
1354	109453	375209
1355	109515	375067
1356	109587	374956
1357	109659	374844
1358	109743	374775
1359	109833	374725
1360	109886	374552
1361	109952	374419
1362	110051	374401
1363	110121	374282
1364	110194	374176
1365	110264	374058
1366	110345	373978
1367	110415	373864
1368	110488	373757
1369	110574	373694
1370	110645	373580
1371	110724	373493
1372	110796	373383
1373	110863	373256
1374	110937	373153
1375	110996	373000
1376	111069	372894
1377	111143	372791
1378	111206	372650
1379	111293	372589
1380	111381	372536
1381	111455	372431
1382	111535	372348
1383	111623	372292
1384	111703	372211
1385	111788	372142
1386	111887	372123
1387	111963	372027
1388	112046	371954
1389	112129	371884
1390	112203	371778
1391	112268	371647
1392	112344	371550
1393	112409	371418
1394	112483	371315
1395	112559	371222
1396	112634	371122
1397	112713	371035
1398	112791	370947
1399	112856	370813
1400	112948	370772
1401	113035	370711
1402	113116	370630
1403	113193	370540
1404	113259	370410
1405	113331	370303
1406	113403	370193
1407	113473	370077
1408	113545	369969
1409	113614	369852
1410	113689	369754
1411	113771	369675
1412	113837	369550
1413	113930	369509
1414	113997	369383
1415	114062	369254
1416	114139	369162
1417	114229	369111
1418	114304	369013
1419	114375	368901
1420	114452	368809
1421	114529	368718
1422	114613	368647
1423	114689	368554
1424	114767	368464
1425	114850	368392
1426	114927	368299
1427	115016	368244
1428	115094	368158
1429	115174	368074
1430	115261	368014
1431	115351	367964
1432	115418	367840
1433	115499	367760
1434	115585	367698
1435	115676	367652
1436	115754	367562
1437	115827	367457
1438	115914	367399
1439	115995	367318
1440	116062	367194
1441	116138	367100
1442	116207	366983
1443	116303	366952
1444	116356	366784
1445	116422	366659
1446	116502	366576
1447	116570	366456
1448	116638	366337
1449	116710	366228
1450	116781	366119
1451	116854	366015
1452	116921	365893
1453	116993	365785
1454	117058	365658
1455	117143	365590
1456	117207	365457
1457	117286	365373
1458	117353	365251
1459	117416	365116
1460	117486	365003
1461	117568	364927
1462	117632	364797
1463	117717	364730
1464	117794	364641
1465	117878	364570
1466	117960	364494
1467	118028	364377
1468	118108	364296
1469	118168	364152
1470	118249	364073
1471	118330	363996
1472	118401	363886
1473	118464	363752
1474	118532	363632
1475	118600	363516
1476	118665	363389
1477	118736	363278
1478	118805	363164
1479	118873	363046
1480	118945	362941
1481	119032	362879
1482	119110	362792
1483	119191	362715
1484	119268	362623
1485	119339	362515
1486	119406	362394
1487	119469	362262
1488	119549	362182
1489	119618	362066
1490	119688	361956
1491	119759	361847
1492	119860	361830
1493	119956	361795
1494	120041	361730
1495	120120	361647
1496	120191	361538
1497	120277	361474
1498	120352	361379
1499	120435	361305
1500	120515	361226
1501	120592	361134
1502	120669	361046
1503	120743	360947
1504	120827	360877
1505	120900	360775
1506	120979	360689
1507	121051	360585
1508	121120	360472
1509	121191	360363
1510	121255	360235
1511	121338	360163
1512	121408	360052
1513	121490	359979
1514	121549	359835
1515	121614	359709
1516	121678	359580
1517	121753	359486
1518	121829	359391
1519	121905	359299
1520	121983	359215
1521	122069	359150
1522	122151	359074
1523	122237	359012
1524	122303	358889
1525	122385	358814
1526	122448	358683
1527	122521	358583
1528	122580	358441
1529	122654	358343
1530	122722	358227
1531	122801	358143
1532	122875	358046
1533	122940	357922
1534	123013	357820
1535	123077	357693
1536	123161	357625
1537	123246	357559
1538	123332	357496
1539	123410	357409
1540	123483	357309
1541	123573	357257
1542	123658	357190
1543	123755	357160
1544	123845	357109
1545	123947	357090
1546	124035	357032
1547	124111	356939
1548	124188	356850
1549	124274	356787
1550	124352	356702
1551	124429	356612
1552	124499	356503
1553	124574	356409
1554	124667	356364
1555	124736	356253
1556	124804	356138
1557	124878	356041
1558	124944	355919
1559	125022	355831
1560	125091	355720
1561	125153	355590
1562	125222	355478
1563	125313	355429
1564	125385	355324
1565	125450	355202
1566	125518	355087
1567	125608	355035
1568	125678	354927
1569	125758	354846
1570	125846	354789
1571	125927	354711
1572	125994	354595
1573	126069	354500
1574	126143	354403
1575	126219	354312
1576	126299	354231
1577	126375	354140
1578	126449	354042
1579	126521	353941
1580	126587	353819
1581	126657	353712
1582	126721	353587
1583	126803	353512
1584	126873	353404
1585	126944	353299
1586	127013	353188
1587	127087	353092
1588	127152	352971
1589	127224	352868
1590	127299	352775
1591	127386	352712
1592	127456	352605
1593	127524	352491
1594	127589	352371
1595	127666	352282
1596	127734	352169
1597	127801	352055
1598	127875	351957
1599	127952	351869
1600	128028	351778
1601	128135	351772
1602	128234	351746
1603	128339	351732
1604	128412	351633
1605	128500	351576
1606	128567	351459
1607	128634	351343
1608	128700	351226
1609	128782	351153
1610	128858	351060
1611	128938	350980
1612	129011	350883
1613	129073	350753
1614	129148	350659
1615	129221	350561
1616	129293	350458
1617	129377	350390
1618	129449	350289
1619	129525	350198
1620	129595	350091
1621	129669	349996
1622	129748	349914
1623	129822	349817
1624	129907	349750
1625	129981	349653
1626	130055	349557
1627	130122	349443
1628	130175	349291
1629	130244	349183
1630	130285	348999
1631	130334	348837
1632	130424	348784
1633	130517	348738
1634	130574	348598
1635	130633	348462
1636	130715	348388
1637	130803	348329
1638	130874	348227
1639	130940	348110
1640	131016	348019
1641	131086	347914
1642	131163	347827
1643	131236	347729
1644	131322	347665
1645	131394	347565
1646	131466	347464
1647	131531	347346
1648	131605	347250
1649	131677	347150
1650	131765	347092
1651	131848	347019
1652	131932	346950
1653	132013	346875
1654	132113	346847
1655	132210	346813
1656	132292	346739
1657	132361	346630
1658	132432	346528
1659	132497	346408
1660	132564	346295
1661	132636	346194
1662	132710	346099
1663	132778	345989
1664	132839	345860
