feature,importance
dep,26.78696588940135
col,15.605621951405631
vma_bucket,10.550010310359989
catr,8.693456215906261
int,8.604004528217626
circ,8.446614871811912
catv_family_4,5.747960056959272
driver_age_bucket,3.206066411916039
driver_trajet_family,2.7741498134782203
manv_mode,2.732415141297705
lum,2.559556853176741
choc_mode,2.072216273046417
atm,1.5879956033186495
time_bucket,0.6329660797042627
agg,0.0
