iter	Passed	Remaining
510	44442	477387
511	44535	477363
512	44629	477351
513	44733	477444
514	44860	477791
515	44956	477796
516	45099	478298
517	45220	478565
518	45331	478727
519	45447	478942
520	45541	478928
521	45682	479399
522	45793	479565
523	45885	479525
524	45946	479160
525	46055	479295
526	46145	479234
527	46235	479172
528	46325	479109
529	46426	479158
530	46501	478934
531	46609	479058
532	46721	479220
533	46814	479190
534	46904	479122
535	47012	479243
536	47102	479185
537	47224	479440
538	47335	479590
539	47437	479649
540	47551	479823
541	47654	479890
542	47800	480381
543	47896	480377
544	48007	480517
545	48097	480444
546	48205	480553
547	48320	480736
548	48409	480660
549	48503	480623
550	48602	480645
551	48719	480836
552	48814	480813
553	48849	480202
554	48956	480299
555	49053	480302
556	49162	480416
557	49241	480239
558	49354	480388
559	49471	480584
560	49568	480571
561	49674	480657
562	49798	480915
563	49899	480945
564	50034	481301
565	50138	481367
566	50233	481336
567	50327	481298
568	50457	481611
569	50552	481578
570	50648	481556
571	50754	481639
572	50859	481700
573	50963	481756
574	51087	482000
575	51203	482169
576	51307	482215
577	51388	482057
578	51482	482016
579	51584	482051
580	51692	482133
581	51798	482207
582	51913	482362
583	52026	482495
584	52161	482824
585	52260	482827
586	52369	482925
587	52457	482826
588	52553	482793
589	52653	482803
590	52748	482773
591	52883	483095
592	52991	483178
593	53086	483139
594	53207	483336
595	53306	483335
596	53398	483270
597	53509	483374
598	53626	483531
599	53723	483508
600	53836	483629
601	53953	483792
602	54056	483818
603	54169	483938
604	54286	484089
605	54392	484146
606	54502	484241
607	54579	484038
608	54684	484081
609	54785	484088
610	54898	484203
611	54982	484057
612	55107	484283
613	55200	484215
614	55300	484217
615	55392	484146
616	55521	484399
617	55626	484434
618	55727	484443
619	55833	484488
620	55946	484598
621	56041	484550
622	56138	484525
623	56229	484439
624	56310	484269
625	56416	484315
626	56521	484353
627	56628	484405
628	56735	484457
629	56831	484420
630	56944	484528
631	57041	484489
632	57151	484567
633	57245	484513
634	57343	484482
635	57455	484579
636	57594	484893
637	57707	484999
638	57801	484936
639	57901	484925
640	58014	485024
641	58103	484915
642	58195	484841
643	58277	484677
644	58352	484458
645	58464	484547
646	58528	484242
647	58670	484576
648	58763	484502
649	58855	484426
650	58934	484241
651	59020	484111
652	59119	484089
653	59212	484018
654	59287	483803
655	59378	483720
656	59498	483867
657	59596	483833
658	59680	483695
659	59800	483844
660	59868	483565
661	59935	483286
662	60022	483166
663	60116	483108
664	60204	482994
665	60284	482818
666	60364	482644
667	60446	482489
668	60535	482382
669	60610	482173
670	60715	482193
671	60800	482064
672	60901	482056
673	61007	482082
674	61121	482182
675	61224	482185
676	61298	481964
677	61416	482095
678	61512	482041
679	61611	482019
680	61716	482040
681	61814	482005
682	61894	481838
683	61995	481827
684	62094	481801
685	62182	481689
686	62280	481654
687	62368	481544
688	62467	481515
689	62568	481502
690	62661	481433
691	62756	481371
692	62880	481537
693	62961	481374
694	63039	481189
695	63113	480965
696	63205	480891
697	63288	480742
698	63378	480641
699	63456	480453
700	63541	480320
701	63627	480197
702	63716	480093
703	63781	479814
704	63906	479975
705	64013	480012
706	64115	480005
707	64208	479932
708	64290	479779
709	64387	479730
710	64496	479779
711	64590	479715
712	64680	479613
713	64781	479602
714	64898	479705
715	64988	479606
716	65092	479615
717	65187	479553
718	65328	479834
719	65447	479946
720	65550	479946
721	65640	479848
722	65714	479634
723	65837	479776
724	65956	479890
725	66092	480124
726	66198	480142
727	66314	480235
728	66391	480040
729	66485	479968
730	66586	479951
731	66689	479942
732	66796	479967
733	66885	479864
734	66983	479824
735	67069	479694
736	67156	479570
737	67306	479901
738	67399	479821
739	67471	479591
740	67550	479418
741	67649	479383
742	67751	479364
743	67851	479339
744	67928	479144
745	68012	479006
746	68158	479296
747	68251	479223
748	68348	479168
749	68483	479381
750	68603	479492
751	68722	479598
752	68812	479494
753	68924	479543
754	69062	479781
755	69168	479789
756	69274	479795
757	69384	479835
758	69465	479670
759	69583	479761
760	69695	479810
761	69807	479858
762	69934	480006
763	70067	480199
764	70200	480391
765	70315	480455
766	70428	480510
767	70544	480584
768	70646	480561
769	70756	480590
770	70874	480676
771	70993	480771
772	71146	481086
773	71292	481362
774	71416	481483
775	71596	481983
776	71721	482114
777	71837	482177
778	71946	482197
779	72070	482315
780	72170	482279
781	72262	482184
782	72379	482254
783	72479	482210
784	72575	482144
785	72691	482202
786	72813	482307
787	72936	482418
788	73021	482272
789	73085	481992
790	73190	481986
791	73247	481658
792	73362	481714
793	73474	481749
794	73586	481782
795	73693	481787
796	73795	481752
797	73882	481626
798	73995	481662
799	74132	481862
800	74241	481871
801	74352	481899
802	74448	481827
803	74548	481782
804	74650	481747
805	74747	481683
806	74850	481655
807	74968	481729
808	75095	481854
809	75251	482165
810	75402	482448
811	75516	482486
812	75621	482470
813	75718	482401
814	75832	482446
815	75938	482433
816	76018	482259
817	76107	482140
818	76225	482201
819	76362	482387
820	76500	482574
821	76621	482661
822	76736	482704
823	76819	482546
824	76952	482702
825	77069	482755
826	77193	482854
827	77308	482896
828	77418	482908
829	77523	482887
830	77612	482766
831	77713	482721
832	77808	482635
833	77919	482650
834	78025	482635
835	78158	482786
836	78280	482871
837	78400	482942
838	78502	482897
839	78639	483073
840	78786	483304
841	78907	483375
842	78996	483258
843	79104	483247
844	79209	483226
845	79302	483124
846	79407	483100
847	79515	483092
848	79633	483149
849	79744	483158
850	79844	483099
851	79942	483033
852	80072	483158
853	80177	483129
854	80274	483052
855	80380	483034
856	80496	483072
857	80605	483069
858	80686	482896
859	80786	482838
860	80907	482909
861	81021	482930
862	81138	482976
863	81253	483008
864	81367	483031
865	81481	483053
866	81585	483021
867	81700	483050
868	81795	482962
869	81870	482755
870	81973	482712
871	82080	482696
872	82182	482645
873	82280	482574
874	82383	482530
875	82488	482500
876	82609	482561
877	82725	482595
878	82834	482587
879	82959	482674
880	83109	482905
881	83238	483007
882	83355	483048
883	83477	483110
884	83569	483005
885	83652	482843
886	83763	482843
887	83861	482770
888	83980	482816
889	84100	482868
890	84222	482930
891	84298	482731
892	84409	482732
893	84508	482662
894	84621	482672
895	84725	482633
896	84839	482649
897	84938	482577
898	85018	482404
899	85125	482376
900	85224	482307
901	85350	482392
902	85476	482472
903	85622	482667
904	85715	482566
905	85821	482531
906	85920	482462
907	86027	482435
908	86130	482388
909	86237	482362
910	86329	482250
911	86427	482173
912	86534	482147
913	86659	482221
914	86771	482219
915	86917	482413
916	87029	482409
917	87142	482417
918	87244	482362
919	87337	482253
920	87426	482126
921	87519	482023
922	87628	482002
923	87726	481925
924	87831	481884
925	87945	481893
926	88061	481914
927	88179	481948
928	88278	481875
929	88397	481909
930	88513	481925
931	88630	481952
932	88745	481962
933	88856	481958
934	88974	481984
935	89091	482007
936	89205	482014
937	89324	482044
938	89429	482007
939	89530	481939
940	89620	481817
941	89707	481677
942	89803	481585
943	89913	481570
944	89991	481383
945	90083	481270
946	90183	481200
947	90291	481175
948	90396	481132
949	90511	481142
950	90614	481087
951	90721	481054
952	90831	481036
953	90925	480931
954	91027	480870
955	91113	480726
956	91232	480757
957	91364	480853
958	91471	480821
959	91578	480786
960	91667	480657
961	91757	480532
962	91852	480435
963	91964	480428
964	92055	480307
965	92133	480123
966	92226	480014
967	92317	479899
968	92379	479631
969	92489	479610
970	92560	479389
971	92665	479343
972	92760	479247
973	92844	479090
974	92925	478924
975	93034	478899
976	93141	478861
977	93243	478800
978	93363	478832
979	93454	478716
980	93530	478522
981	93613	478360
982	93702	478236
983	93795	478125
984	93894	478054
985	94011	478066
986	94100	477940
987	94216	477950
988	94314	477864
989	94400	477723
990	94495	477624
991	94567	477410
992	94663	477323
993	94759	477226
994	94855	477139
995	94947	477026
996	95051	476972
997	95143	476863
998	95246	476806
999	95340	476704
1000	95423	476546
1001	95519	476451
1002	95626	476413
1003	95723	476329
1004	95846	476370
1005	95950	476319
1006	96039	476193
1007	96132	476086
1008	96239	476044
1009	96340	475979
1010	96452	475964
1011	96524	475752
1012	96623	475677
1013	96748	475728
1014	96880	475812
1015	96976	475721
1016	97109	475805
1017	97216	475769
1018	97333	475776
1019	97432	475699
1020	97545	475687
1021	97638	475583
1022	97732	475480
1023	97832	475403
1024	97936	475350
1025	98017	475184
1026	98098	475018
1027	98179	474851
1028	98265	474712
1029	98375	474687
1030	98469	474581
1031	98573	474528
1032	98644	474313
1033	98725	474148
1034	98803	473969
1035	98902	473891
1036	98986	473742
1037	99082	473648
1038	99194	473630
1039	99310	473633
1040	99399	473507
1041	99493	473407
1042	99590	473315
1043	99681	473199
1044	99785	473145
1045	99891	473097
1046	99994	473039
1047	100093	472960
1048	100187	472857
1049	100278	472740
1050	100375	472653
1051	100470	472556
1052	100584	472544
1053	100677	472440
1054	100759	472278
1055	100840	472116
1056	100942	472051
1057	101034	471941
1058	101139	471887
1059	101233	471786
1060	101344	471764
1061	101400	471484
1062	101485	471339
1063	101597	471322
1064	101690	471213
1065	101784	471109
1066	101868	470964
1067	101971	470900
1068	102075	470845
1069	102184	470810
1070	102291	470769
1071	102383	470659
1072	102469	470520
1073	102554	470373
1074	102627	470177
1075	102722	470080
1076	102807	469935
1077	102880	469739
1078	102979	469659
1079	103071	469546
1080	103172	469476
1081	103282	469448
1082	103394	469426
1083	103515	469449
1084	103632	469449
1085	103727	469352
1086	103802	469164
1087	103896	469061
1088	103982	468924
1089	104069	468789
1090	104164	468693
1091	104278	468681
1092	104374	468585
1093	104495	468604
1094	104604	468571
1095	104722	468577
1096	104834	468555
1097	104955	468573
1098	105064	468535
1099	105174	468502
1100	105307	468575
1101	105394	468440
1102	105504	468410
1103	105620	468403
1104	105745	468440
1105	105852	468394
1106	105951	468309
1107	106073	468331
1108	106184	468304
1109	106281	468214
1110	106369	468082
1111	106463	467977
1112	106558	467879
1113	106664	467830
1114	106798	467900
1115	106916	467901
1116	107046	467955
1117	107154	467914
1118	107278	467941
1119	107413	468014
1120	107539	468051
1121	107688	468186
1122	107828	468279
1123	107957	468326
1124	108073	468318
1125	108175	468247
1126	108315	468342
1127	108401	468203
1128	108533	468260
1129	108647	468240
1130	108770	468262
1131	108909	468349
1132	109065	468511
1133	109198	468569
1134	109326	468611
1135	109451	468637
1136	109553	468564
1137	109676	468583
1138	109805	468625
1139	109924	468625
1140	110035	468590
1141	110151	468578
1142	110255	468514
1143	110361	468458
1144	110455	468350
1145	110556	468273
1146	110666	468234
1147	110760	468126
1148	110861	468047
1149	110978	468039
1150	111069	467922
1151	111181	467889
1152	111305	467905
1153	111418	467878
1154	111528	467839
1155	111634	467781
1156	111747	467756
1157	111865	467747
1158	111982	467739
1159	112081	467649
1160	112173	467535
1161	112282	467489
1162	112405	467501
1163	112503	467410
1164	112646	467507
1165	112795	467628
1166	112905	467584
1167	113007	467510
1168	113105	467418
1169	113211	467362
1170	113296	467214
1171	113408	467182
1172	113501	467068
1173	113604	466997
1174	113732	467027
1175	113849	467015
1176	113938	466885
1177	114045	466832
1178	114147	466757
1179	114272	466775
1180	114387	466752
1181	114486	466661
1182	114589	466589
1183	114698	466544
1184	114819	466545
1185	114935	466526
1186	115064	466559
1187	115163	466469
1188	115270	466414
1189	115361	466291
1190	115463	466214
1191	115558	466113
1192	115655	466016
1193	115749	465904
1194	115832	465754
1195	115923	465633
1196	116022	465545
1197	116143	465544
1198	116266	465552
1199	116377	465509
1200	116482	465444
1201	116600	465432
1202	116707	465375
1203	116802	465268
1204	116892	465146
1205	116986	465035
1206	117090	464964
1207	117189	464879
1208	117292	464804
1209	117383	464684
1210	117448	464459
1211	117555	464404
1212	117651	464302
1213	117761	464257
1214	117882	464254
1215	117983	464173
1216	118088	464107
1217	118196	464051
1218	118292	463951
1219	118397	463883
1220	118480	463732
1221	118582	463657
1222	118694	463616
1223	118794	463530
1224	118891	463434
1225	119012	463428
1226	119100	463296
1227	119172	463105
1228	119245	462912
1229	119335	462788
1230	119461	462802
1231	119590	462829
1232	119688	462735
1233	119805	462718
1234	119923	462701
1235	120038	462673
1236	120121	462519
1237	120215	462413
1238	120321	462349
1239	120404	462196
1240	120488	462048
1241	120579	461931
1242	120668	461801
1243	120770	461722
1244	120870	461636
1245	120955	461492
1246	121043	461363
1247	121122	461198
1248	121197	461016
1249	121304	460956
1250	121407	460881
1251	121473	460668
1252	121569	460566
1253	121674	460500
1254	121758	460355
1255	121882	460357
1256	121991	460306
1257	122092	460223
1258	122201	460171
1259	122313	460130
1260	122388	459949
1261	122478	459829
1262	122571	459714
1263	122642	459522
1264	122746	459450
1265	122860	459417
1266	122956	459314
1267	123029	459130
1268	123135	459064
1269	123235	458980
1270	123322	458845
1271	123435	458808
1272	123516	458650
1273	123613	458555
1274	123711	458461
1275	123794	458311
1276	123916	458307
1277	124028	458263
1278	124133	458197
1279	124244	458150
1280	124349	458082
1281	124451	458005
1282	124538	457871
1283	124644	457808
1284	124748	457736
1285	124850	457657
1286	124968	457636
1287	125071	457559
1288	125166	457453
1289	125266	457367
1290	125362	457268
1291	125452	457145
1292	125537	457001
1293	125637	456917
1294	125737	456829
1295	125805	456626
1296	125898	456513
1297	126014	456485
1298	126098	456344
1299	126192	456233
1300	126265	456049
1301	126360	455945
1302	126460	455860
1303	126574	455822
1304	126669	455717
1305	126756	455586
1306	126851	455482
1307	126950	455390
1308	127053	455316
1309	127152	455224
1310	127253	455143
1311	127348	455036
1312	127460	454993
1313	127550	454871
1314	127631	454717
1315	127727	454617
1316	127858	454640
1317	127978	454624
1318	128089	454577
1319	128190	454492
1320	128275	454352
1321	128375	454267
1322	128490	454233
1323	128600	454182
1324	128712	454137
1325	128777	453927
1326	128883	453861
1327	129000	453834
1328	129115	453797
1329	129237	453788
1330	129334	453689
1331	129429	453584
1332	129526	453488
1333	129608	453336
1334	129692	453193
1335	129802	453141
1336	129897	453037
1337	129986	452912
1338	130061	452737
1339	130165	452665
1340	130256	452546
1341	130363	452484
1342	130480	452454
1343	130594	452416
1344	130705	452367
1345	130791	452232
1346	130907	452198
1347	131004	452101
1348	131105	452018
1349	131192	451884
1350	131315	451878
1351	131479	452009
1352	131619	452057
1353	131748	452069
1354	131878	452084
1355	131966	451956
1356	132082	451922
1357	132187	451850
1358	132303	451817
1359	132404	451731
1360	132476	451548
1361	132543	451348
1362	132643	451259
1363	132752	451202
1364	132850	451108
1365	132959	451050
1366	133036	450884
1367	133131	450780
1368	133213	450629
1369	133314	450545
1370	133430	450509
1371	133540	450456
1372	133641	450369
1373	133742	450284
1374	133841	450194
1375	133945	450117
1376	134046	450033
1377	134140	449924
1378	134244	449851
1379	134330	449714
1380	134443	449671
1381	134550	449604
1382	134661	449552
1383	134749	449423
1384	134855	449355
1385	134964	449297
1386	135053	449170
1387	135129	449004
1388	135228	448910
1389	135318	448788
1390	135417	448698
1391	135518	448612
1392	135596	448451
1393	135693	448353
1394	135800	448287
1395	135914	448243
1396	136005	448126
1397	136100	448022
1398	136205	447949
1399	136308	447871
1400	136406	447774
1401	136518	447725
1402	136637	447698
1403	136760	447685
1404	136880	447662
1405	136998	447633
1406	137097	447538
1407	137207	447485
1408	137325	447451
1409	137412	447321
1410	137521	447261
1411	137616	447154
1412	137710	447047
1413	137832	447029
1414	137944	446977
1415	138045	446893
1416	138179	446914
1417	138283	446835
1418	138405	446819
1419	138518	446770
1420	138639	446749
1421	138764	446738
1422	138900	446767
1423	139011	446711
1424	139132	446687
1425	139237	446614
1426	139373	446639
1427	139474	446553
1428	139576	446470
1429	139690	446423
1430	139814	446411
1431	139899	446272
1432	140007	446207
1433	140109	446123
1434	140194	445984
1435	140296	445900
1436	140402	445828
1437	140515	445780
1438	140589	445607
1439	140692	445525
1440	140791	445432
1441	140898	445363
1442	140977	445207
1443	141060	445062
1444	141140	444909
1445	141227	444778
1446	141319	444661
1447	141443	444649
1448	141561	444613
1449	141660	444521
1450	141766	444450
1451	141853	444319
1452	141959	444246
1453	142050	444128
1454	142124	443955
1455	142225	443868
1456	142313	443741
1457	142415	443655
1458	142511	443554
1459	142601	443433
1460	142699	443336
1461	142806	443265
1462	142916	443208
1463	143004	443080
1464	143088	442939
1465	143178	442818
1466	143270	442703
1467	143354	442563
1468	143461	442493
1469	143532	442315
1470	143628	442210
1471	143718	442091
1472	143828	442030
1473	143927	441937
1474	144018	441820
1475	144112	441711
1476	144227	441665
1477	144332	441590
1478	144444	441536
1479	144564	441509
1480	144658	441399
1481	144743	441263
1482	144845	441178
1483	144941	441075
1484	145046	441000
1485	145148	440915
1486	145286	440940
1487	145412	440929
1488	145534	440903
1489	145628	440794
1490	145727	440700
1491	145829	440615
1492	145930	440526
1493	146032	440441
1494	146140	440377
1495	146240	440285
1496	146351	440227
1497	146452	440140
1498	146548	440037
1499	146640	439920
1500	146735	439814
1501	146845	439754
1502	146958	439701
1503	147039	439555
1504	147131	439439
1505	147252	439412
1506	147344	439297
1507	147423	439141
1508	147509	439008
1509	147609	438917
1510	147713	438837
1511	147825	438784
1512	147913	438655
1513	148012	438562
1514	148109	438461
1515	148210	438375
1516	148296	438242
1517	148385	438117
1518	148488	438037
1519	148594	437962
1520	148686	437847
1521	148770	437708
1522	148874	437630
1523	148997	437607
1524	149085	437481
1525	149178	437370
1526	149314	437381
1527	149412	437285
1528	149541	437279
1529	149638	437179
1530	149761	437155
1531	149854	437042
1532	149960	436968
1533	150068	436902
1534	150182	436849
1535	150330	436897
1536	150426	436793
1537	150505	436641
1538	150592	436514
1539	150689	436411
1540	150777	436286
1541	150882	436208
1542	150989	436138
1543	151088	436043
1544	151183	435935
1545	151278	435830
1546	151365	435702
1547	151456	435583
1548	151579	435558
1549	151683	435478
1550	151788	435401
1551	151890	435314
1552	152004	435262
1553	152095	435146
1554	152186	435029
1555	152296	434964
1556	152398	434879
1557	152503	434801
1558	152593	434680
1559	152675	434538
1560	152801	434521
1561	152936	434528
1562	153034	434428
1563	153131	434328
1564	153230	434233
1565	153317	434105
1566	153419	434019
1567	153499	433869
1568	153613	433817
1569	153724	433758
1570	153832	433689
1571	153923	433571
1572	154032	433503
1573	154118	433372
1574	154218	433281
1575	154329	433218
1576	154441	433159
1577	154561	433124
1578	154672	433064
1579	154786	433010
1580	154900	432958
1581	154992	432841
1582	155106	432787
1583	155200	432681
1584	155304	432599
1585	155403	432502
1586	155508	432425
1587	155602	432315
1588	155709	432244
1589	155817	432174
1590	155918	432084
1591	156037	432043
1592	156120	431905
1593	156236	431855
1594	156327	431739
1595	156407	431590
1596	156511	431508
1597	156595	431371
1598	156692	431270
1599	156788	431168
1600	156909	431134
1601	157029	431096
1602	157117	430970
1603	157216	430875
1604	157349	430874
1605	157447	430774
1606	157538	430658
1607	157648	430592
1608	157744	430489
1609	157868	430462
1610	157972	430380
1611	158076	430297
1612	158180	430216
1613	158275	430109
1614	158371	430005
1615	158456	429870
1616	158533	429718
1617	158612	429567
1618	158701	429443
1619	158760	429240
1620	158852	429127
1621	158948	429022
1622	159034	428892
1623	159117	428753
1624	159198	428611
1625	159273	428451
1626	159417	428478
1627	159536	428435
1628	159669	428432
1629	159777	428361
1630	159902	428335
1631	160013	428270
1632	160111	428171
1633	160209	428075
1634	160332	428042
1635	160434	427955
1636	160520	427826
1637	160615	427719
1638	160724	427651
1639	160834	427585
1640	160942	427511
1641	161053	427450
1642	161157	427367
1643	161253	427263
1644	161352	427165
1645	161445	427055
1646	161540	426950
1647	161658	426905
1648	161746	426779
1649	161871	426753
1650	161980	426681
1651	162086	426606
1652	162202	426553
1653	162280	426402
1654	162378	426305
1655	162500	426270
1656	162603	426185
1657	162709	426105
1658	162805	426001
1659	162919	425944
1660	163027	425874
1661	163290	426204
1662	163396	426127
1663	163503	426053
1664	163610	425975
