iter	Logloss
113	0.517601623
114	0.517419451
115	0.5171751067
116	0.5169873434
117	0.5168597412
118	0.5167080258
119	0.5165790705
120	0.5164811695
121	0.5163766155
122	0.5162601953
123	0.5161159445
124	0.5160012959
125	0.5159077998
126	0.5158150699
127	0.5156776479
128	0.5155582752
129	0.515473695
130	0.5154338148
131	0.5153359741
132	0.5152329881
133	0.5150877114
134	0.5149770517
135	0.5148618361
136	0.5147393888
137	0.5145783118
138	0.514489708
139	0.5143584286
140	0.5142536532
141	0.5141832219
142	0.5141421021
143	0.5140342002
144	0.5139341946
145	0.513864898
146	0.5137868356
147	0.5137141721
148	0.5136545697
149	0.5135896494
150	0.5134838628
151	0.5134412966
152	0.5133620734
153	0.5133105302
154	0.5132848177
155	0.5131286045
156	0.5130588317
157	0.5130103926
158	0.5129336125
159	0.5128544339
160	0.5128089579
161	0.5127506077
162	0.5126409474
163	0.5125726537
164	0.5125649891
165	0.5125050388
166	0.5124348398
167	0.5123655875
168	0.5122961882
169	0.5122315305
170	0.5121534332
171	0.5120947429
172	0.5120436025
173	0.5119831825
174	0.5118974848
175	0.5118426476
176	0.5118137062
177	0.5117298245
178	0.5116701131
179	0.5116149426
180	0.5115665755
181	0.511513871
182	0.5114742114
183	0.5114632396
184	0.5113741331
185	0.5112850777
186	0.511227702
187	0.5111587913
188	0.5111271986
189	0.5110959465
190	0.511040892
191	0.5110164452
192	0.5109380756
193	0.5108751428
194	0.5108635154
195	0.5108478209
196	0.5107949943
197	0.5107460296
198	0.51069987
199	0.5106610592
200	0.5105858288
201	0.5105525656
202	0.5105236451
203	0.5104806174
204	0.5104514292
205	0.5104062327
206	0.5103395645
207	0.5103038257
208	0.5102610624
209	0.5102080937
210	0.5101697788
211	0.5101052061
212	0.5100639148
213	0.5100042152
214	0.5099669449
215	0.5099079415
216	0.509871739
217	0.509828999
218	0.5098058065
219	0.5097571181
220	0.509714227
221	0.5096589441
222	0.5096347753
223	0.5096083141
224	0.5095690129
225	0.5095353468
226	0.5094850845
227	0.5094594194
228	0.5094238089
229	0.5093853312
230	0.5093459491
231	0.5093083366
232	0.5092733515
233	0.5092404437
234	0.509197821
235	0.5091475834
236	0.5090978578
237	0.5090746552
238	0.509055802
239	0.5090244541
240	0.5090080134
241	0.5089877751
242	0.5089420532
243	0.5089209536
244	0.5088798849
245	0.5088541433
246	0.5088205119
247	0.508775139
248	0.5087386223
249	0.5087262468
250	0.5087085833
251	0.5086820115
252	0.5086572898
253	0.508652231
254	0.5086274733
255	0.5086070528
256	0.5085845498
257	0.5085660719
258	0.5085357434
259	0.5085082559
260	0.5084759459
261	0.5084504209
262	0.5084079292
263	0.508382709
264	0.5083414323
265	0.5083022028
266	0.508284908
267	0.5082412891
268	0.5081991152
269	0.5081878188
270	0.508160495
271	0.5081419872
272	0.5081285185
273	0.5081029486
274	0.5080470716
275	0.508014588
276	0.5079765284
277	0.5079450644
278	0.5079207278
279	0.5079036329
280	0.5078740518
281	0.5078533829
282	0.5078517114
283	0.50784509
284	0.5078225597
285	0.5077826424
286	0.507745245
287	0.5077151125
288	0.5076988056
289	0.5076840725
290	0.5076840721
291	0.507684072
292	0.5076583135
293	0.5076253876
294	0.5075793722
295	0.5075368518
296	0.5075040266
297	0.5075023544
298	0.5074682909
299	0.5074624658
300	0.507444599
301	0.5074438878
302	0.50744118
303	0.5073973188
304	0.5073834741
305	0.5073280694
306	0.5072793513
307	0.5072427782
308	0.5072168526
309	0.5071914233
310	0.5071752797
311	0.5071675361
312	0.5071342345
313	0.5071069527
314	0.5070839121
315	0.5070767757
316	0.5070584946
317	0.5070325185
318	0.5070135221
319	0.5070122667
320	0.5069777255
321	0.5069493113
322	0.5069207579
323	0.5069088206
324	0.5068998251
325	0.5068898595
326	0.5068641551
327	0.5068583813
328	0.5068490638
329	0.5068238563
330	0.5068194176
331	0.5068026898
332	0.5067762032
333	0.5067609513
334	0.5067499597
335	0.5067306034
336	0.5067050977
337	0.5066934863
338	0.5066846426
339	0.5066690041
340	0.5066598595
341	0.5066237921
342	0.5066013099
343	0.5065883042
344	0.5065791351
345	0.5065645665
346	0.5065507195
347	0.5065291779
348	0.5065038817
349	0.5064854772
350	0.5064830169
351	0.5064744755
352	0.506474475
353	0.50646374
354	0.5064590399
355	0.5064331936
356	0.5064304168
357	0.5063869655
358	0.5063776313
359	0.5063519429
360	0.5063459465
361	0.5063459461
362	0.5063393002
363	0.5063256957
364	0.5063241175
365	0.5063002094
366	0.5062830901
367	0.5062670327
368	0.5062524215
369	0.5062271008
370	0.506224905
371	0.5062048815
372	0.5061556416
373	0.5061360061
374	0.5061128297
375	0.5061128296
376	0.5060892148
377	0.5060602067
378	0.5060404049
379	0.5060164814
380	0.5060140802
381	0.5060140801
382	0.5059870213
383	0.5059735503
384	0.5059700933
385	0.5059642329
386	0.5059546837
387	0.5059123534
388	0.5058999214
389	0.5058880094
390	0.5058803405
391	0.5058451027
392	0.5058307236
393	0.5058109232
394	0.5057926107
395	0.5057878785
396	0.5057656322
397	0.5057575606
398	0.5057414569
399	0.5057414566
400	0.5057322114
401	0.505732211
402	0.5057174218
403	0.5056830285
404	0.5056746693
405	0.5056587249
406	0.5056553429
407	0.5056553425
408	0.5056484205
409	0.5056270836
410	0.5056270836
411	0.5056134012
412	0.5055890532
413	0.5055784605
414	0.5055575579
415	0.5055309989
416	0.5055230491
417	0.5055213453
418	0.5055021393
419	0.5055003877
420	0.5054968695
421	0.5054716408
422	0.5054583063
423	0.5054496802
424	0.5054410244
425	0.5054290506
426	0.5054205628
427	0.5054092702
428	0.5053698112
429	0.5053568244
430	0.5053497015
431	0.5053482633
432	0.5053397891
433	0.5053267238
434	0.5053031768
435	0.5052824732
436	0.5052736942
437	0.5052495993
438	0.5052339846
439	0.5052227462
440	0.505215547
441	0.5051814477
442	0.5051620605
443	0.5051537513
444	0.5051186171
445	0.5051135084
446	0.5051054435
447	0.5050983615
448	0.5050794757
449	0.5050586763
450	0.5050418058
451	0.5050297678
452	0.5050210747
453	0.5050058269
454	0.504997209
455	0.504968125
456	0.5049524206
457	0.5049524206
458	0.5049410074
459	0.5049249116
460	0.5049108936
461	0.5049060795
462	0.5048826882
463	0.5048624981
464	0.5048579159
465	0.5048529072
466	0.5048529055
467	0.5048266292
468	0.5048081937
469	0.5047949344
470	0.5047909131
471	0.5047563855
472	0.5047476275
473	0.5047138288
474	0.5047001158
475	0.5046940458
476	0.5046818494
477	0.5046707216
478	0.5046532533
479	0.5046240852
480	0.5046104059
481	0.5046085279
482	0.5045645604
483	0.5045319831
484	0.5045143414
485	0.5044933567
486	0.504481306
487	0.5044700807
488	0.5044380681
489	0.5044175134
490	0.5044005142
491	0.5043880064
492	0.5043880062
493	0.5043711749
494	0.5043638762
495	0.5043361871
496	0.5043142193
497	0.5042880618
498	0.5042786368
499	0.5042384592
500	0.5042135529
501	0.5042042372
502	0.504182381
503	0.5041696711
504	0.5041466415
505	0.5041316674
506	0.5040973674
507	0.5040927521
508	0.5040784648
509	0.5040564636
510	0.5040423992
511	0.5040176919
512	0.5039997643
513	0.503985097
514	0.5039598861
515	0.5039319338
516	0.5039016311
517	0.503882822
518	0.503861994
519	0.5038228169
520	0.503800932
521	0.5037911182
522	0.5037543525
523	0.5037417787
524	0.503738325
525	0.5037193597
526	0.5036792509
527	0.5036469872
528	0.5036357994
529	0.5036061629
530	0.5035649012
531	0.5035507361
532	0.5035334927
533	0.5034987359
534	0.5034898805
535	0.503455509
536	0.503425942
537	0.5033897888
538	0.5033491102
539	0.5033235971
540	0.5033132532
541	0.5032656293
542	0.503215914
543	0.5031883192
544	0.5031625933
545	0.5031266549
546	0.5031046708
547	0.5030532751
548	0.5030431765
549	0.5030214161
550	0.5029923313
551	0.5029698147
552	0.5029341427
553	0.502926234
554	0.5028889515
555	0.5028776576
556	0.5028430242
557	0.5028130688
558	0.5028067095
559	0.5027505578
560	0.502722389
561	0.5027135962
562	0.5026655794
563	0.5026476207
564	0.5026196177
565	0.5025959157
566	0.5025657956
567	0.5025409111
568	0.5025046659
569	0.5024800179
570	0.5024481806
571	0.5024158363
572	0.5023958786
573	0.5023812172
574	0.5023507222
575	0.5023196773
576	0.5022849039
577	0.5022376999
578	0.5022201094
579	0.5021815692
580	0.502150758
581	0.5021126724
582	0.5020977073
583	0.5020698897
584	0.5020341065
585	0.5020004924
586	0.5019786471
587	0.5019468651
588	0.5019266912
589	0.5018992531
590	0.5018619587
591	0.5018341505
592	0.501811677
593	0.5017838369
594	0.5017586092
595	0.5017198477
596	0.5016941145
597	0.5016706448
598	0.5016290034
599	0.5016140023
600	0.5015802209
601	0.5015529362
602	0.5015218136
603	0.5014810278
604	0.5014565708
605	0.5014205983
606	0.5013876089
607	0.5013453483
608	0.501327744
609	0.5012996962
610	0.5012654517
611	0.5012436482
612	0.5012154079
613	0.5011774776
614	0.5011481739
615	0.5011239549
616	0.5010901705
617	0.5010737223
618	0.501049464
619	0.5010283489
620	0.5009933994
621	0.5009673744
622	0.5009416122
623	0.5009151098
624	0.5008805317
625	0.5008395459
626	0.500808979
627	0.5007903667
628	0.5007584691
629	0.5007402104
630	0.5007100215
631	0.5006899243
632	0.5006698467
633	0.5006383728
634	0.500612761
635	0.500600846
636	0.5005727066
637	0.5005489643
638	0.5005238045
639	0.5004972323
640	0.5004707853
641	0.500441257
642	0.5004222231
643	0.5004027975
644	0.5003664485
645	0.5003429733
646	0.5003190512
647	0.5002907747
648	0.5002721991
649	0.5002528126
650	0.5002328143
651	0.5002136052
652	0.5001884829
653	0.5001593608
654	0.5001378668
655	0.500107066
656	0.5000785604
657	0.5000570132
658	0.5000374012
659	0.5000185402
660	0.4999859145
661	0.499962625
662	0.4999276315
663	0.4999115685
664	0.4998837448
665	0.4998576043
666	0.4998391123
667	0.4998096997
668	0.4997854527
669	0.4997499945
670	0.4997316763
671	0.4997127794
672	0.4996771662
673	0.4996520072
674	0.499628457
675	0.4996085789
676	0.4995789327
677	0.4995479833
678	0.4995219256
679	0.4994858818
680	0.4994670807
681	0.4994503942
682	0.4994295786
683	0.4994144428
684	0.4993887073
685	0.4993660631
686	0.4993428871
687	0.4993251643
688	0.4993107198
689	0.4992846112
690	0.4992661868
691	0.4992367204
692	0.4992191515
693	0.4992045575
694	0.4991904703
695	0.499178395
696	0.4991613147
697	0.4991292285
698	0.4991015216
699	0.4990762095
700	0.4990564329
701	0.4990311564
702	0.499007873
703	0.4989960006
704	0.4989755715
705	0.4989534554
706	0.4989353949
707	0.4989193035
708	0.4989021396
709	0.4988772132
710	0.4988593196
711	0.4988422078
712	0.4988303453
713	0.4987983642
714	0.4987844247
715	0.4987609108
716	0.4987452261
717	0.4987237576
718	0.4987077031
719	0.4986886423
720	0.4986707073
721	0.4986420202
722	0.4986103971
723	0.4985765013
724	0.4985624883
725	0.4985386455
726	0.4985230077
727	0.4985039753
728	0.4984876404
729	0.4984746235
730	0.4984521955
731	0.4984353498
732	0.498415095
733	0.498392902
734	0.4983680995
735	0.4983457657
736	0.4983336745
737	0.49831635
738	0.4983014239
739	0.4982850244
740	0.4982587857
741	0.4982364431
742	0.4982191933
743	0.4981998464
744	0.4981756639
745	0.4981600756
746	0.4981476553
747	0.4981330709
748	0.4981090453
749	0.4980910438
750	0.4980695601
751	0.4980553253
752	0.4980325937
753	0.498008998
754	0.4979941074
755	0.4979680524
756	0.4979522974
757	0.4979331954
758	0.497902104
759	0.4978892125
760	0.4978727002
761	0.4978605991
762	0.4978421823
763	0.4978315717
764	0.4978106864
765	0.4977939213
766	0.4977736545
767	0.4977536276
768	0.4977399539
769	0.4977123449
770	0.4976983971
771	0.4976883134
772	0.4976774303
773	0.4976552623
774	0.4976392115
775	0.4976105429
776	0.4975923958
777	0.4975766586
778	0.4975512603
779	0.4975445534
780	0.497524729
781	0.4975138831
782	0.4974957699
783	0.4974845078
784	0.4974615021
785	0.4974480771
786	0.4974301361
787	0.4974071854
788	0.4973789379
789	0.4973516377
790	0.4973315932
791	0.4973125767
792	0.4972962302
793	0.4972845788
794	0.4972751625
795	0.4972535878
796	0.4972345512
797	0.497216639
798	0.497196578
799	0.4971794773
800	0.4971683247
801	0.4971500477
802	0.4971426016
803	0.4971300539
804	0.4971178223
805	0.4971045214
806	0.4970965636
807	0.4970823493
808	0.4970656123
809	0.4970458803
810	0.4970324009
811	0.4970208652
812	0.4970065568
813	0.4969961429
814	0.4969794004
815	0.4969592003
816	0.4969423652
817	0.4969254067
818	0.4969040063
819	0.4968879123
820	0.4968757444
821	0.4968611569
822	0.4968378289
823	0.4968256666
824	0.4968046918
825	0.4967875415
826	0.4967742989
827	0.4967586916
828	0.4967516763
829	0.4967370712
830	0.4967319291
831	0.4967156739
832	0.4967017877
833	0.4966894145
834	0.4966786809
835	0.4966675609
836	0.4966539054
837	0.4966425245
838	0.4966355464
839	0.4966211644
840	0.4966033134
841	0.4965905665
842	0.4965731319
843	0.49656168
844	0.49654524
845	0.49653941
846	0.4965239026
847	0.496505886
848	0.4964846438
849	0.4964721312
850	0.4964469459
851	0.4964378949
852	0.4964172384
853	0.4964055426
854	0.496391007
855	0.4963776581
856	0.496363961
857	0.4963426454
858	0.4963184214
859	0.4963097656
860	0.4962968104
861	0.4962860121
862	0.496265702
863	0.4962502563
864	0.4962419872
865	0.4962263391
866	0.4962183886
867	0.4962061159
868	0.4961922168
869	0.4961679961
870	0.49614502
871	0.4961365849
872	0.4961192029
873	0.4961041324
874	0.496089253
875	0.4960812397
876	0.4960718409
877	0.4960555564
878	0.4960465025
879	0.4960323313
880	0.4960205086
881	0.4960106191
882	0.4959998477
883	0.4959919598
884	0.4959839251
885	0.4959722644
886	0.4959519583
887	0.4959377785
888	0.4959228148
889	0.4959096195
890	0.4958913245
891	0.4958685982
892	0.4958498399
893	0.4958374547
894	0.495821386
895	0.4958130198
896	0.4958080307
897	0.4957964628
898	0.495785975
899	0.4957749198
900	0.4957525455
901	0.4957379927
902	0.4957338476
903	0.4957238396
904	0.4957140947
905	0.4957046982
906	0.4956877702
907	0.495679012
908	0.4956654715
909	0.4956538771
910	0.4956435027
911	0.4956346838
912	0.4956273422
913	0.4956160021
914	0.4955949731
915	0.4955855198
916	0.4955806516
917	0.4955700971
918	0.4955581895
919	0.4955478462
920	0.4955370304
921	0.4955279008
922	0.4955210312
923	0.4955070649
924	0.4955028229
925	0.4954997042
926	0.4954844307
927	0.4954611797
928	0.4954525576
929	0.4954426877
930	0.4954296517
931	0.4954197517
932	0.4954021973
933	0.4953890891
934	0.4953755823
935	0.4953611093
936	0.4953466286
937	0.4953422261
938	0.495332473
939	0.4953247011
940	0.4953033934
941	0.4952877102
942	0.4952788776
943	0.495272779
944	0.4952597306
945	0.4952523785
946	0.4952389242
947	0.495231737
948	0.4952198224
949	0.4952106726
950	0.4952011368
951	0.4951981791
952	0.4951879401
953	0.4951782655
954	0.4951656083
955	0.4951563664
956	0.4951439637
957	0.4951227895
958	0.4951058651
959	0.4950990015
960	0.4950795585
961	0.4950641115
962	0.4950536006
963	0.4950493913
964	0.4950376387
965	0.4950317247
966	0.4950234019
967	0.4950194544
968	0.4950035424
969	0.494986661
970	0.4949663589
971	0.4949628634
972	0.4949589824
973	0.4949547293
974	0.494936607
975	0.4949237406
976	0.4949064534
977	0.494899784
978	0.4948868886
979	0.4948658549
980	0.494847004
981	0.4948351271
982	0.4948231473
983	0.4948091595
984	0.4947972639
985	0.4947784319
986	0.494773895
987	0.4947678579
988	0.4947588534
989	0.4947505098
990	0.494733063
991	0.4947210087
992	0.4947139373
993	0.4947018423
994	0.4946980636
995	0.4946871689
996	0.4946794668
997	0.4946739974
998	0.4946697959
999	0.4946611931
1000	0.4946567283
1001	0.4946486086
1002	0.4946344245
1003	0.4946250374
1004	0.4946152998
1005	0.4946026514
1006	0.4945844857
1007	0.4945744089
1008	0.4945674007
1009	0.4945608638
1010	0.4945525659
1011	0.494534503
1012	0.4945263614
1013	0.4945177116
1014	0.4945068364
1015	0.4945029373
1016	0.4944941541
1017	0.4944781805
1018	0.4944673572
1019	0.4944599097
1020	0.4944483994
1021	0.4944444189
1022	0.4944382252
1023	0.4944317282
1024	0.4944248185
1025	0.4944098121
1026	0.4944024145
1027	0.4943918646
1028	0.4943759862
1029	0.4943719755
1030	0.4943624684
1031	0.4943487882
1032	0.4943409064
1033	0.4943287823
1034	0.4943180488
1035	0.4943120003
1036	0.4942927287
1037	0.4942865083
1038	0.4942744474
1039	0.4942654264
1040	0.4942578052
1041	0.4942517082
1042	0.4942425388
1043	0.4942335849
1044	0.494222195
1045	0.4942073124
1046	0.4941965467
1047	0.4941866067
1048	0.4941801983
1049	0.494176486
1050	0.4941657035
1051	0.4941477132
1052	0.4941407439
1053	0.4941324067
1054	0.494129064
1055	0.494120368
1056	0.4941119146
1057	0.4940950256
1058	0.4940865727
1059	0.4940758014
1060	0.4940648825
1061	0.4940572168
1062	0.4940416396
1063	0.4940249861
1064	0.4940149088
1065	0.4940006066
1066	0.4939930378
1067	0.4939848995
1068	0.4939694229
1069	0.4939593356
1070	0.4939477738
1071	0.4939388027
1072	0.4939232721
1073	0.4939192129
1074	0.4939140217
1075	0.4939034532
1076	0.4938942069
1077	0.4938897061
1078	0.4938739474
1079	0.4938632016
1080	0.4938562815
1081	0.4938523121
1082	0.493834977
1083	0.4938210722
1084	0.4938130634
1085	0.4938021573
1086	0.4937898607
1087	0.4937756042
1088	0.4937599409
1089	0.4937506827
1090	0.493736976
1091	0.4937266537
1092	0.4937189941
1093	0.4937040106
1094	0.4936895548
1095	0.4936812294
1096	0.4936761826
1097	0.4936619378
1098	0.493652099
1099	0.493642674
1100	0.4936303154
1101	0.4936176366
1102	0.4936048547
1103	0.4935972826
1104	0.4935914341
1105	0.4935852203
1106	0.4935754578
1107	0.4935658992
1108	0.4935556777
1109	0.4935430147
1110	0.4935399847
1111	0.4935299669
1112	0.4935180168
1113	0.4935151526
1114	0.49351003
1115	0.493502916
1116	0.4934960972
1117	0.4934766221
1118	0.4934685825
1119	0.4934570552
1120	0.4934531117
1121	0.4934407316
1122	0.4934336319
1123	0.4934274938
1124	0.4934187272
1125	0.4933987635
1126	0.4933955507
1127	0.4933822452
1128	0.4933790439
1129	0.4933709337
1130	0.4933582195
1131	0.4933457287
1132	0.493331373
1133	0.4933273493
1134	0.4933171758
1135	0.4933126595
1136	0.4932917315
1137	0.4932846199
1138	0.4932747483
1139	0.4932600371
1140	0.4932537029
1141	0.4932433609
1142	0.4932243034
1143	0.4932124029
1144	0.4931991824
1145	0.4931902647
1146	0.4931812473
1147	0.4931762191
1148	0.4931642727
1149	0.4931540562
1150	0.4931507422
1151	0.4931420258
1152	0.4931365626
1153	0.4931267312
1154	0.4931130543
1155	0.4931007982
1156	0.4930903795
1157	0.4930834172
1158	0.4930781344
1159	0.4930701697
1160	0.4930648056
1161	0.4930590963
1162	0.4930483335
1163	0.4930387469
1164	0.4930267
1165	0.4930153212
1166	0.4930047502
1167	0.4929959943
1168	0.4929936684
1169	0.4929863065
1170	0.4929796416
1171	0.4929704199
1172	0.4929630983
1173	0.4929519479
1174	0.4929441659
1175	0.4929331865
1176	0.4929215151
1177	0.4929100596
1178	0.4929064481
1179	0.492898397
1180	0.49288733
1181	0.492885037
1182	0.4928774357
1183	0.4928661475
1184	0.4928521277
1185	0.4928380018
1186	0.4928280295
1187	0.4928154827
1188	0.492803644
1189	0.4927927226
1190	0.4927840958
1191	0.4927780069
1192	0.4927693662
1193	0.4927643231
1194	0.4927541672
1195	0.492750057
1196	0.4927442396
1197	0.4927358952
1198	0.4927274382
1199	0.4927259817
1200	0.4927191777
1201	0.49271616
1202	0.4927102949
1203	0.4927049919
1204	0.4926974125
1205	0.4926945611
1206	0.4926872835
1207	0.4926744462
1208	0.4926708082
1209	0.4926584739
1210	0.4926469834
1211	0.4926371999
1212	0.4926327316
1213	0.4926214494
1214	0.4926107695
1215	0.4925977481
1216	0.4925847317
1217	0.4925777445
1218	0.4925714755
1219	0.4925608455
1220	0.4925512895
1221	0.4925447331
1222	0.4925335631
1223	0.4925272021
1224	0.4925152923
1225	0.4925028856
1226	0.4924896616
1227	0.4924759052
1228	0.4924641915
1229	0.49245849
1230	0.492445737
1231	0.4924379564
1232	0.492434356
1233	0.4924230584
1234	0.4924119128
1235	0.4924020115
1236	0.492390931
1237	0.4923808137
1238	0.4923731352
1239	0.4923625831
1240	0.492350189
1241	0.4923450601
1242	0.4923385864
1243	0.4923308838
1244	0.4923207876
1245	0.4923103187
1246	0.4923042347
1247	0.4922915385
1248	0.4922700916
1249	0.4922595293
1250	0.4922539049
1251	0.4922476642
1252	0.4922421337
1253	0.4922346785
1254	0.4922210008
1255	0.4922081439
1256	0.4922014066
1257	0.4921939308
1258	0.4921837579
1259	0.4921727223
1260	0.4921565946
1261	0.4921496027
1262	0.4921358452
1263	0.4921239913
1264	0.4921124317
1265	0.4921057722
1266	0.4920983672
1267	0.4920964374
1268	0.4920842166
1269	0.4920761832
1270	0.4920643788
1271	0.4920540364
1272	0.4920398765
1273	0.4920319881
1274	0.4920256246
1275	0.4920217758
1276	0.4920145554
1277	0.4920061071
1278	0.4919957535
1279	0.4919831322
1280	0.4919755939
1281	0.4919691652
1282	0.4919597151
1283	0.4919557998
1284	0.4919520368
1285	0.4919421002
1286	0.4919361663
1287	0.4919253119
1288	0.4919201473
1289	0.4919169688
1290	0.491904612
1291	0.49189848
1292	0.4918876887
1293	0.4918806897
1294	0.4918726122
1295	0.491863529
1296	0.4918560336
1297	0.4918463765
1298	0.4918344653
1299	0.4918248053
1300	0.4918071482
1301	0.491799145
1302	0.4917932767
1303	0.4917834787
1304	0.4917741529
1305	0.4917629524
1306	0.4917526787
1307	0.4917436175
1308	0.4917355237
1309	0.4917316957
1310	0.4917251843
1311	0.4917219368
1312	0.4917153155
1313	0.4917074975
1314	0.4916879847
1315	0.4916827234
1316	0.4916733761
1317	0.4916669228
1318	0.4916536482
1319	0.491643578
1320	0.4916380039
1321	0.4916274507
1322	0.491621753
1323	0.49161342
1324	0.4916031282
1325	0.4915940988
1326	0.4915892982
1327	0.4915794846
1328	0.4915673764
1329	0.4915576025
1330	0.4915478235
1331	0.4915373879
1332	0.4915269262
1333	0.4915150056
1334	0.4915095543
1335	0.4915029947
1336	0.4914935232
1337	0.4914879765
1338	0.4914734968
1339	0.4914645966
1340	0.4914610426
1341	0.4914463838
1342	0.4914348203
1343	0.4914237719
1344	0.4914178228
1345	0.4914060435
1346	0.4913956787
1347	0.4913855214
1348	0.491378856
1349	0.4913676705
1350	0.4913646358
1351	0.4913538947
1352	0.4913454865
1353	0.4913375962
1354	0.4913263104
1355	0.4913131848
1356	0.491304395
1357	0.4912929856
1358	0.4912876151
1359	0.491281642
1360	0.4912727579
1361	0.4912566633
1362	0.4912476978
1363	0.4912408799
1364	0.4912326289
1365	0.4912243974
1366	0.4912102119
1367	0.4912087452
1368	0.4912049801
1369	0.4911988943
1370	0.4911939233
1371	0.4911881006
1372	0.4911842366
1373	0.4911785476
1374	0.4911724919
1375	0.4911695283
1376	0.4911631609
1377	0.4911552305
1378	0.4911454276
1379	0.4911373726
1380	0.4911263124
1381	0.4911137947
1382	0.4911052153
1383	0.4910891801
1384	0.4910778418
1385	0.4910711376
1386	0.4910582167
1387	0.4910446878
1388	0.4910385485
1389	0.4910350706
1390	0.4910326597
1391	0.4910268583
1392	0.4910204104
1393	0.491017046
1394	0.4910110621
1395	0.4910036518
1396	0.4909939973
1397	0.4909894848
1398	0.4909851426
1399	0.4909787181
1400	0.4909753639
1401	0.4909680862
1402	0.4909629888
1403	0.4909499242
1404	0.4909470203
1405	0.4909387942
1406	0.4909301383
1407	0.4909248747
1408	0.4909164462
1409	0.4909149421
1410	0.4909086824
1411	0.4909022994
1412	0.4908994311
1413	0.4908891072
1414	0.4908784211
1415	0.4908726384
1416	0.4908644155
1417	0.4908603646
1418	0.4908539903
1419	0.4908443656
1420	0.4908295146
1421	0.4908219765
1422	0.4908112662
1423	0.4907987126
1424	0.4907890932
1425	0.4907820303
1426	0.4907785211
1427	0.4907673775
1428	0.4907586993
1429	0.4907500995
1430	0.4907427809
1431	0.4907285391
1432	0.4907233993
1433	0.4907156042
1434	0.4907092214
1435	0.4907026664
1436	0.4906900046
1437	0.4906845836
1438	0.4906661141
1439	0.4906621261
1440	0.4906583775
1441	0.4906514626
1442	0.4906415619
1443	0.4906313323
1444	0.4906229032
1445	0.4906126111
1446	0.4906097805
1447	0.490600161
1448	0.4905958431
1449	0.4905893053
1450	0.4905853225
1451	0.4905783638
1452	0.4905718753
1453	0.4905639857
1454	0.4905508884
1455	0.4905474627
1456	0.4905431375
1457	0.4905382518
1458	0.4905337225
1459	0.4905314043
1460	0.490527143
1461	0.4905179849
1462	0.4905120056
1463	0.4905098252
1464	0.4904970396
1465	0.4904931504
1466	0.4904876059
1467	0.4904755322
1468	0.4904669868
1469	0.4904622238
1470	0.4904552659
1471	0.4904470793
1472	0.4904406268
1473	0.4904321638
1474	0.4904264565
1475	0.490420663
1476	0.4904125636
1477	0.4904040325
1478	0.490398745
1479	0.4903913592
1480	0.4903837284
1481	0.4903805528
1482	0.4903728512
1483	0.4903686165
1484	0.4903590533
1485	0.4903528753
1486	0.4903493695
1487	0.4903432776
1488	0.4903369914
1489	0.490332975
1490	0.4903245081
1491	0.4903212992
1492	0.4903183304
1493	0.4903121698
1494	0.4903037835
1495	0.4902982686
1496	0.4902903029
1497	0.4902886126
1498	0.490274715
1499	0.4902736422
1500	0.4902605961
1501	0.4902515123
1502	0.4902497084
1503	0.4902455861
1504	0.4902380786
1505	0.4902364656
1506	0.4902325105
1507	0.4902190561
1508	0.4902131212
1509	0.4902018735
1510	0.4901984895
1511	0.4901892267
