iter	Logloss
402	0.506243443
403	0.5062126863
404	0.5061957837
405	0.5061957832
406	0.5061756616
407	0.5061613653
408	0.5061518839
409	0.5061313914
410	0.5061152288
411	0.5060912135
412	0.5060791319
413	0.5060715678
414	0.5060523276
415	0.5060216106
416	0.5059859675
417	0.5059720829
418	0.5059719541
419	0.5059633469
420	0.5059196437
421	0.5059174273
422	0.5059050502
423	0.50590505
424	0.505878954
425	0.5058646025
426	0.5058635155
427	0.5058635154
428	0.5058318863
429	0.5058318861
430	0.5058207506
431	0.5058052521
432	0.5057755439
433	0.5057393796
434	0.5057310996
435	0.5057204745
436	0.5057087521
437	0.5056914177
438	0.5056779896
439	0.505670978
440	0.5056570167
441	0.505645282
442	0.5056310004
443	0.5056167128
444	0.505608995
445	0.5056042866
446	0.5055831435
447	0.5055720701
448	0.5055592759
449	0.5055481201
450	0.50554812
451	0.5055397316
452	0.5055199018
453	0.5054976725
454	0.5054781339
455	0.5054529488
456	0.5054351235
457	0.5054263252
458	0.5054147118
459	0.5053887011
460	0.5053848271
461	0.5053476185
462	0.5053315501
463	0.5053196723
464	0.5053086951
465	0.5052855999
466	0.5052582189
467	0.5052534768
468	0.5052470353
469	0.5052434538
470	0.505219879
471	0.5052112987
472	0.5052062733
473	0.5051910739
474	0.5051704096
475	0.5051292699
476	0.5050921278
477	0.5050832385
478	0.50506772
479	0.5050591059
480	0.5050544695
481	0.5050063835
482	0.504987448
483	0.5049772642
484	0.5049318012
485	0.5048823058
486	0.5048696799
487	0.5048559318
488	0.5048067052
489	0.5048067046
490	0.5047933033
491	0.5047829958
492	0.5047674624
493	0.504757847
494	0.5047082086
495	0.5047010587
496	0.5046841524
497	0.5046783693
498	0.5046459187
499	0.5046249774
500	0.5046013786
501	0.504595081
502	0.5045698603
503	0.50455868
504	0.5045580128
505	0.5045435476
506	0.5045150193
507	0.5044738716
508	0.5044725246
509	0.5044585906
510	0.5044493522
511	0.5044271541
512	0.5044070154
513	0.5044065157
514	0.5043953138
515	0.5043697503
516	0.5043534018
517	0.504312846
518	0.5042767232
519	0.5042706645
520	0.5042511386
521	0.5042395361
522	0.5042142869
523	0.5041780387
524	0.5041655397
525	0.5041477607
526	0.5041306023
527	0.5040840726
528	0.5040407567
529	0.5040217339
530	0.504002123
531	0.5039647116
532	0.5039554146
533	0.5039319605
534	0.5038988519
535	0.5038893059
536	0.5038689021
537	0.5038400827
538	0.5038295416
539	0.5038039855
540	0.5037736778
541	0.5037391416
542	0.5037263546
543	0.5036872038
544	0.5036750602
545	0.5036411529
546	0.5036161066
547	0.5035737157
548	0.5035651429
549	0.5035376731
550	0.5034935537
551	0.5034800079
552	0.5034366597
553	0.503410593
554	0.5033873491
555	0.5033423753
556	0.5033204284
557	0.5032813714
558	0.5032678295
559	0.5032458741
560	0.5032232105
561	0.5031947212
562	0.5031630868
563	0.5031476157
564	0.5031044146
565	0.5030736081
566	0.5030478056
567	0.5030157577
568	0.5029860601
569	0.5029564496
570	0.5029350437
571	0.502913946
572	0.5028817367
573	0.502861429
574	0.5028319715
575	0.5028034185
576	0.502780228
577	0.5027545221
578	0.5027162973
579	0.5026823519
580	0.502649134
581	0.5026287061
582	0.5026049044
583	0.5025835281
584	0.5025546432
585	0.5025273411
586	0.502494243
587	0.50247243
588	0.5024525259
589	0.502429459
590	0.5024095672
591	0.5023684011
592	0.5023282764
593	0.5023049078
594	0.5022783663
595	0.5022468537
596	0.5022228807
597	0.5021930161
598	0.5021634233
599	0.5021400498
600	0.5021185442
601	0.5020932447
602	0.5020596203
603	0.5020290383
604	0.5020032213
605	0.5019654615
606	0.5019317153
607	0.5018973524
608	0.5018741208
609	0.5018389665
610	0.5018031626
611	0.5017717487
612	0.5017548425
613	0.5017338837
614	0.5016991364
615	0.5016756714
616	0.501643206
617	0.5016231983
618	0.5015918661
619	0.501564899
620	0.5015371346
621	0.5015059651
622	0.5014938702
623	0.5014641526
624	0.5014270949
625	0.5014057588
626	0.5013762011
627	0.5013574301
628	0.5013218717
629	0.5012931837
630	0.5012709228
631	0.501245773
632	0.5012143474
633	0.5011839974
634	0.5011581705
635	0.5011351285
636	0.5011077421
637	0.501089148
638	0.5010672907
639	0.5010277731
640	0.5009980897
641	0.500975026
642	0.5009522366
643	0.5009185656
644	0.5008952854
645	0.5008735219
646	0.5008583806
647	0.5008352143
648	0.5008124079
649	0.5007777434
650	0.5007452527
651	0.5007247332
652	0.500702105
653	0.5006821801
654	0.5006609986
655	0.500632518
656	0.5006008333
657	0.5005810145
658	0.5005528535
659	0.5005133202
660	0.500494832
661	0.5004626764
662	0.5004375522
663	0.500403812
664	0.5003846779
665	0.5003565074
666	0.5003379939
667	0.5003140273
668	0.5002854367
669	0.5002607701
670	0.5002422118
671	0.5002232604
672	0.5002030574
673	0.5001815263
674	0.5001512789
675	0.5001257487
676	0.500108693
677	0.5000853156
678	0.500057267
679	0.5000393439
680	0.5000156805
681	0.4999962152
682	0.4999734923
683	0.4999549202
684	0.4999333785
685	0.4999170408
686	0.4998953434
687	0.4998760924
688	0.4998468632
689	0.4998246739
690	0.4998037779
691	0.4997808835
692	0.4997573072
693	0.4997368383
694	0.499721265
695	0.4996885079
696	0.4996689078
697	0.4996514554
698	0.4996324765
699	0.4996181204
700	0.4995823069
701	0.4995546093
702	0.4995351968
703	0.4995186027
704	0.499500119
705	0.4994828707
706	0.4994604188
707	0.4994433301
708	0.4994136509
709	0.4993995849
710	0.4993702103
711	0.4993459722
712	0.4993256641
713	0.4993137259
714	0.4992907007
715	0.4992689377
716	0.4992570719
717	0.4992244422
718	0.4992105637
719	0.4991832805
720	0.4991627706
721	0.4991472148
722	0.4991205491
723	0.4991036802
724	0.4990846655
725	0.4990688992
726	0.4990527261
727	0.4990367439
728	0.4990098961
729	0.4989945992
730	0.4989804479
731	0.4989685776
732	0.498955588
733	0.4989373077
734	0.4989061505
735	0.4988849894
736	0.4988625698
737	0.4988472251
738	0.4988328673
739	0.4988109614
740	0.4987937936
741	0.498781061
742	0.4987659225
743	0.498742858
744	0.4987280613
745	0.4987137188
746	0.4986846038
747	0.4986735007
748	0.4986539085
749	0.4986343309
750	0.4986268314
751	0.4985991605
752	0.4985813369
753	0.498564369
754	0.4985511044
755	0.4985316151
756	0.4985047035
757	0.4984792869
758	0.4984560325
759	0.4984444934
760	0.4984292229
761	0.4984162645
762	0.4984052889
763	0.4983890405
764	0.4983732087
765	0.4983572926
766	0.4983322358
767	0.4983154708
768	0.4982960815
769	0.4982836922
770	0.4982737794
771	0.4982583577
772	0.498243293
773	0.4982251424
774	0.4982137105
775	0.4982018202
776	0.4981895552
777	0.4981716204
778	0.4981553959
779	0.498143632
780	0.4981318658
781	0.4981135649
782	0.4981076691
783	0.4980824604
784	0.4980596179
785	0.4980491516
786	0.4980339738
787	0.498016296
788	0.4979997617
789	0.4979860928
790	0.497962406
791	0.4979492306
792	0.4979235214
793	0.4979148724
794	0.4978957322
795	0.4978842366
796	0.4978711643
797	0.4978546406
798	0.497832487
799	0.497823766
800	0.4978054849
801	0.4977928913
802	0.4977711256
803	0.4977538688
804	0.4977323801
805	0.4977120116
806	0.49769364
807	0.4976712198
808	0.4976534089
809	0.4976405044
810	0.497634702
811	0.4976190366
812	0.4976104223
813	0.4976007443
814	0.4975904095
815	0.4975763379
816	0.4975604451
817	0.4975451926
818	0.4975271731
819	0.497516397
820	0.4974956272
821	0.4974834114
822	0.4974710715
823	0.4974529039
824	0.4974460518
825	0.4974322941
826	0.4974209248
827	0.4974043451
828	0.4973923023
829	0.4973784212
830	0.4973670154
831	0.4973557379
832	0.4973413195
833	0.4973275976
834	0.4973095565
835	0.4972956652
836	0.4972790323
837	0.4972702599
838	0.4972486792
839	0.4972361089
840	0.4972162038
841	0.4972113692
842	0.4971999636
843	0.4971890169
844	0.4971696428
845	0.4971599566
846	0.4971494853
847	0.4971300358
848	0.4971172715
849	0.497108137
850	0.4970898013
851	0.4970784311
852	0.4970610185
853	0.4970451697
854	0.497041402
855	0.497022479
856	0.497003423
857	0.4969920546
858	0.4969795629
859	0.4969689145
860	0.4969555687
861	0.4969441104
862	0.4969317691
863	0.4969173346
864	0.4969079668
865	0.4968894992
866	0.496880023
867	0.4968746601
868	0.4968600221
869	0.4968499461
870	0.4968347634
871	0.4968183282
872	0.4968045225
873	0.4967888392
874	0.496775212
875	0.4967650755
876	0.4967600042
877	0.4967406049
878	0.4967307322
879	0.4967192833
880	0.4967003422
881	0.4966950971
882	0.4966779285
883	0.4966642497
884	0.4966509001
885	0.4966394188
886	0.4966272548
887	0.4966160737
888	0.4965976063
889	0.4965894325
890	0.4965694003
891	0.4965523703
892	0.496543005
893	0.496526907
894	0.496510527
895	0.4964965659
896	0.496483548
897	0.4964753662
898	0.4964577284
899	0.4964492639
900	0.4964388973
901	0.4964335384
902	0.4964173484
903	0.4964065827
904	0.4963932485
905	0.4963857651
906	0.496380166
907	0.4963605748
908	0.496352283
909	0.4963495918
910	0.4963411749
911	0.49632589
912	0.4963107114
913	0.4963027428
914	0.496288032
915	0.4962833854
916	0.4962741573
917	0.4962635156
918	0.4962485157
919	0.4962334636
920	0.4962181017
921	0.4962132724
922	0.4962026584
923	0.496185657
924	0.4961771061
925	0.496168997
926	0.4961531772
927	0.4961370798
928	0.4961179887
929	0.4961054583
930	0.4960976414
931	0.4960895552
932	0.4960718181
933	0.496061144
934	0.496052385
935	0.4960453644
936	0.4960291424
937	0.4960198417
938	0.4960020294
939	0.4959946452
940	0.4959790976
941	0.4959718514
942	0.4959614983
943	0.495955078
944	0.4959461543
945	0.4959394688
946	0.4959269868
947	0.4959160034
948	0.4959067952
949	0.4958973878
950	0.4958792406
951	0.4958630798
952	0.4958512088
953	0.4958429457
954	0.4958276953
955	0.4958180693
956	0.4958094873
957	0.4958017821
958	0.4957859979
959	0.4957681446
960	0.4957514136
961	0.4957396734
962	0.4957262392
963	0.495718766
964	0.4957049482
965	0.4956880719
966	0.4956784986
967	0.4956677456
968	0.495655855
969	0.4956455471
970	0.4956413982
971	0.4956228815
972	0.4956158968
973	0.4956027636
974	0.495593331
975	0.4955855662
976	0.4955670501
977	0.4955509284
978	0.4955375991
979	0.495532971
980	0.495517352
981	0.4955108848
982	0.495500769
983	0.4954893383
984	0.4954797204
985	0.4954706478
986	0.4954630859
987	0.4954523193
988	0.4954394576
989	0.4954314226
990	0.495413847
991	0.4954075592
992	0.4953982356
993	0.4953888216
994	0.4953751666
995	0.4953628306
996	0.4953562582
997	0.4953481044
998	0.4953335528
999	0.4953246711
1000	0.4953172572
1001	0.4953093022
1002	0.4952938587
1003	0.4952834595
1004	0.4952765195
1005	0.495268185
1006	0.4952594986
1007	0.4952516456
1008	0.4952332436
1009	0.495216473
1010	0.4952042651
1011	0.4951946209
1012	0.4951880569
1013	0.4951809806
1014	0.4951721008
1015	0.4951626755
1016	0.4951548574
1017	0.4951494019
1018	0.4951417829
1019	0.495136265
1020	0.4951263426
1021	0.4951180053
1022	0.4951106741
1023	0.4950911192
1024	0.4950870969
1025	0.4950780109
1026	0.4950641183
1027	0.4950567655
1028	0.49504271
1029	0.4950309437
1030	0.4950216967
1031	0.4950118625
1032	0.4950019812
1033	0.4949865825
1034	0.4949780118
1035	0.4949664309
1036	0.4949548806
1037	0.4949476359
1038	0.4949382011
1039	0.4949296141
1040	0.494925594
1041	0.494914946
1042	0.4949085675
1043	0.4948968975
1044	0.4948895422
1045	0.4948754035
1046	0.4948713674
1047	0.4948640286
1048	0.494851474
1049	0.4948393973
1050	0.4948286577
1051	0.4948167396
1052	0.4948121538
1053	0.4948017327
1054	0.4947954699
1055	0.494785465
1056	0.4947728919
1057	0.4947579531
1058	0.494748887
1059	0.4947382771
1060	0.4947268828
1061	0.494715604
1062	0.4947040634
1063	0.4946917227
1064	0.4946795262
1065	0.4946743138
1066	0.4946708928
1067	0.4946649097
1068	0.4946555396
1069	0.4946429558
1070	0.4946333966
1071	0.4946144113
1072	0.4946095469
1073	0.4945975518
1074	0.4945867972
1075	0.4945705151
1076	0.4945575053
1077	0.4945417754
1078	0.4945290319
1079	0.4945222031
1080	0.4945079507
1081	0.4944911184
1082	0.4944785369
1083	0.4944644852
1084	0.4944491321
1085	0.4944384764
1086	0.4944339534
1087	0.4944285183
1088	0.4944190668
1089	0.4944027086
1090	0.4943915906
1091	0.4943807789
1092	0.4943708725
1093	0.4943582325
1094	0.4943468226
1095	0.4943412431
1096	0.4943343295
1097	0.4943273658
1098	0.4943150562
1099	0.4943079468
1100	0.49429934
1101	0.4942944773
1102	0.4942888947
1103	0.4942789258
1104	0.4942720349
1105	0.4942634
1106	0.4942528924
1107	0.4942444984
1108	0.494240868
1109	0.4942229608
1110	0.4942149611
1111	0.4942091392
1112	0.4942021009
1113	0.494192118
1114	0.4941826088
1115	0.4941753501
1116	0.494163846
1117	0.494152831
1118	0.4941402145
1119	0.4941305495
1120	0.4941227961
1121	0.4941103902
1122	0.494095397
1123	0.4940891114
1124	0.4940746309
1125	0.4940669256
1126	0.4940600647
1127	0.4940461873
1128	0.4940430549
1129	0.4940278745
1130	0.4940210582
1131	0.4940102084
1132	0.4940015703
1133	0.4939955346
1134	0.4939813454
1135	0.4939743123
1136	0.4939632574
1137	0.4939552574
1138	0.4939479305
1139	0.4939443732
1140	0.4939359101
1141	0.4939274583
1142	0.4939211955
1143	0.4939082498
1144	0.4938962557
1145	0.4938921709
1146	0.493880544
1147	0.493870085
1148	0.4938639656
1149	0.4938595537
1150	0.4938517499
1151	0.493843279
1152	0.4938310379
1153	0.4938241943
1154	0.4938164296
1155	0.4938089951
1156	0.49379741
1157	0.4937883007
1158	0.4937816686
1159	0.4937761721
1160	0.4937673281
1161	0.4937599969
1162	0.4937539275
1163	0.4937410082
1164	0.4937331277
1165	0.4937293821
1166	0.4937199175
1167	0.4937134845
1168	0.4937065348
1169	0.4937023273
1170	0.4936873536
1171	0.4936754111
1172	0.4936656586
1173	0.4936513616
1174	0.4936443516
1175	0.4936383782
1176	0.4936270921
1177	0.493617993
1178	0.4936115228
1179	0.4936014138
1180	0.4935939426
1181	0.4935901722
1182	0.4935840635
1183	0.4935772595
1184	0.4935699957
1185	0.4935591064
1186	0.4935484417
1187	0.4935407562
1188	0.4935359578
1189	0.4935273205
1190	0.4935199529
1191	0.4935136345
1192	0.4935071679
1193	0.4935007443
1194	0.49349263
1195	0.4934812157
1196	0.4934780074
1197	0.4934663856
1198	0.493453935
1199	0.4934414381
1200	0.4934305032
1201	0.4934167377
1202	0.4934054466
1203	0.4933946992
1204	0.4933843071
1205	0.4933747252
1206	0.4933669235
1207	0.4933596436
1208	0.4933552619
1209	0.4933459982
1210	0.4933307899
1211	0.4933246496
1212	0.4933161909
1213	0.4933030673
1214	0.4932982237
1215	0.4932914009
1216	0.4932859054
1217	0.4932780866
1218	0.4932623961
1219	0.493251386
1220	0.4932450775
1221	0.4932341169
1222	0.4932241388
1223	0.4932159424
1224	0.4932079819
1225	0.4931928803
1226	0.4931835081
1227	0.4931735594
1228	0.4931630791
1229	0.4931553339
1230	0.4931449698
1231	0.4931342263
1232	0.4931293998
1233	0.493122201
1234	0.4931128279
1235	0.4931058945
1236	0.4930980625
1237	0.493088527
1238	0.4930826727
1239	0.4930768559
1240	0.4930678734
1241	0.4930531159
1242	0.4930495172
1243	0.4930391311
1244	0.493025784
1245	0.4930212161
1246	0.4930177623
1247	0.4930114726
1248	0.4930033357
1249	0.4929941324
1250	0.4929840765
1251	0.4929740048
1252	0.4929642442
1253	0.4929590909
1254	0.4929535857
1255	0.4929476067
1256	0.4929340422
1257	0.4929291701
1258	0.4929232359
1259	0.4929185722
1260	0.4929071217
1261	0.4928934155
1262	0.4928885749
1263	0.4928839569
1264	0.4928747956
1265	0.492868983
1266	0.4928653719
1267	0.4928622044
1268	0.4928548784
1269	0.492853256
1270	0.4928395577
1271	0.4928360082
1272	0.4928220463
1273	0.492813912
1274	0.4928100451
1275	0.4927992347
1276	0.4927899733
1277	0.4927832527
1278	0.4927733017
1279	0.492766783
1280	0.4927631488
1281	0.4927534143
1282	0.4927440278
1283	0.4927424755
1284	0.4927334685
1285	0.4927238822
1286	0.4927135062
1287	0.4927103562
1288	0.4927000386
1289	0.4926963626
1290	0.4926920924
1291	0.4926893807
1292	0.4926838272
1293	0.4926788626
1294	0.4926697502
1295	0.4926647703
1296	0.4926575607
1297	0.4926494789
1298	0.4926358371
1299	0.492628139
1300	0.4926231562
1301	0.4926147836
1302	0.4926103835
1303	0.4926020208
1304	0.4925981799
1305	0.4925959566
1306	0.4925938968
1307	0.4925914927
1308	0.4925878881
1309	0.4925778915
1310	0.4925649841
1311	0.4925537745
1312	0.492546843
1313	0.4925376315
1314	0.492529136
1315	0.4925184343
1316	0.4925092513
1317	0.4925001167
1318	0.4924936463
1319	0.4924902969
1320	0.492478453
1321	0.4924667457
1322	0.492456486
1323	0.4924488478
1324	0.492442746
1325	0.492436249
1326	0.4924295689
1327	0.4924204684
1328	0.4924152821
1329	0.4924097899
1330	0.4924047333
1331	0.4923976036
1332	0.4923862203
1333	0.4923756995
1334	0.4923640307
1335	0.4923568055
1336	0.4923503114
1337	0.4923397194
1338	0.4923377931
1339	0.4923265808
1340	0.4923193567
1341	0.4923092826
1342	0.4923010093
1343	0.4922943307
1344	0.4922862076
1345	0.4922799851
1346	0.4922726942
1347	0.4922636567
1348	0.4922586019
1349	0.4922519609
1350	0.4922455734
1351	0.4922366498
1352	0.492231094
1353	0.4922184745
1354	0.4922110581
1355	0.4922050695
1356	0.4922004748
1357	0.492195659
1358	0.49219036
1359	0.4921811862
1360	0.4921756987
1361	0.4921701114
1362	0.4921624206
1363	0.4921544026
1364	0.4921485446
1365	0.4921396299
1366	0.4921336809
1367	0.492121435
1368	0.4921102638
1369	0.4921044126
1370	0.4920929951
1371	0.4920896757
1372	0.4920855889
1373	0.492081963
1374	0.4920717902
1375	0.4920650807
1376	0.4920568803
1377	0.4920503451
1378	0.4920429308
1379	0.4920368046
1380	0.4920283409
1381	0.492016846
1382	0.4920056581
1383	0.491997917
1384	0.4919879169
1385	0.4919849184
1386	0.4919776082
1387	0.4919742925
1388	0.4919678994
1389	0.4919666565
1390	0.4919595103
1391	0.4919560632
1392	0.491949173
1393	0.4919450663
1394	0.4919423437
1395	0.4919373116
1396	0.491929363
1397	0.4919219033
1398	0.4919191146
1399	0.491912214
1400	0.4919113477
1401	0.4919066997
1402	0.4918946693
1403	0.4918871332
1404	0.4918823966
1405	0.4918724949
1406	0.491865836
1407	0.4918598912
1408	0.4918529685
1409	0.4918510882
1410	0.4918467457
1411	0.4918414014
1412	0.4918362624
1413	0.4918338414
1414	0.4918315466
1415	0.491824172
1416	0.4918219155
1417	0.4918118058
1418	0.4918026119
1419	0.4917900128
1420	0.4917827486
1421	0.4917757108
1422	0.4917673904
1423	0.491761952
1424	0.4917601319
1425	0.4917518676
1426	0.4917472513
1427	0.49174163
1428	0.4917365
1429	0.4917276018
1430	0.4917240101
1431	0.4917182982
1432	0.4917065816
1433	0.4916941824
1434	0.49168527
1435	0.491675876
1436	0.4916684202
1437	0.4916621897
1438	0.4916522949
1439	0.4916468177
1440	0.4916410198
1441	0.4916339279
1442	0.4916293227
1443	0.491625222
1444	0.4916204365
1445	0.4916159585
1446	0.4916102874
1447	0.4916015562
1448	0.4915951536
1449	0.491586112
1450	0.4915794405
1451	0.4915748334
1452	0.4915677132
1453	0.4915638095
1454	0.4915564148
1455	0.4915519382
1456	0.491541049
1457	0.491534812
1458	0.4915240255
1459	0.4915156562
1460	0.4915077676
1461	0.4915039821
1462	0.4915004307
1463	0.4914905669
1464	0.4914850159
1465	0.4914750488
1466	0.4914724894
1467	0.4914658445
1468	0.4914534513
1469	0.4914461291
1470	0.491444441
1471	0.4914426955
1472	0.4914401944
1473	0.4914340442
1474	0.4914248341
1475	0.4914205682
1476	0.4914146723
1477	0.4914081764
1478	0.4914042445
1479	0.4913988252
1480	0.4913906976
1481	0.4913857172
1482	0.491382939
1483	0.4913740651
1484	0.4913683614
1485	0.4913660357
1486	0.491359671
1487	0.4913518826
1488	0.4913481828
1489	0.4913448378
1490	0.4913385817
1491	0.4913261285
1492	0.4913208313
1493	0.4913139362
1494	0.4913087977
1495	0.4913030265
1496	0.491295817
1497	0.491287867
1498	0.4912865228
1499	0.4912809432
1500	0.491275617
1501	0.4912728346
1502	0.4912656841
1503	0.491258528
1504	0.4912569208
1505	0.4912527038
1506	0.4912475212
1507	0.4912423287
1508	0.4912357374
1509	0.4912301486
1510	0.4912228712
1511	0.491215694
1512	0.4912094263
1513	0.4911998456
1514	0.491198934
